matlab_sample_id,matlab_sweep_id,matlab_sweep_index,input_angle_rad,input_direction,jacobian_condition,eligibility,pmks_sample_id,status,reason
matlab_0146,matlab_sweep_00,146,4.5817519790813979,1,1.9485369858573871,eligible,pmks_positive_0146,matched,
matlab_0147,matlab_sweep_00,147,4.5992052716013401,1,1.9464718315596174,eligible,pmks_positive_0147,matched,
matlab_0148,matlab_sweep_00,148,4.6166585641212841,1,1.9447016230076415,eligible,pmks_positive_0148,matched,
matlab_0149,matlab_sweep_00,149,4.6341118566412263,1,1.943227684754061,eligible,pmks_positive_0149,matched,
matlab_0150,matlab_sweep_00,150,4.6515651491611703,1,1.942051119143521,eligible,pmks_positive_0150,matched,
matlab_0151,matlab_sweep_00,151,4.6690184416811125,1,1.9411728058010129,eligible,pmks_positive_0151,matched,
matlab_0152,matlab_sweep_00,152,4.6864717342010564,1,1.940593401199713,eligible,pmks_positive_0152,matched,
matlab_0153,matlab_sweep_00,153,4.7039250267209987,1,1.9403133383244322,eligible,pmks_positive_0153,matched,
matlab_0154,matlab_sweep_00,154,4.7213783192409426,1,1.9403328264430473,eligible,pmks_positive_0154,matched,
matlab_0155,matlab_sweep_00,155,4.7388316117608857,1,1.9406518509941322,eligible,pmks_positive_0155,matched,
matlab_0156,matlab_sweep_00,156,4.7562849042808288,1,1.9412701735948157,eligible,pmks_positive_0156,matched,
matlab_0157,matlab_sweep_00,157,4.7737381968007719,1,1.9421873321685881,eligible,pmks_positive_0157,matched,
matlab_0158,matlab_sweep_00,158,4.791191489320715,1,1.9434026411884784,eligible,pmks_positive_0158,matched,
matlab_0159,matlab_sweep_00,159,4.8086447818406581,1,1.9449151920268115,eligible,pmks_positive_0159,matched,
matlab_0160,matlab_sweep_00,160,4.8260980743606012,1,1.946723853398725,eligible,pmks_positive_0160,matched,
matlab_0161,matlab_sweep_00,161,4.8435513668805443,1,1.9488272718828199,eligible,pmks_positive_0161,matched,
matlab_0162,matlab_sweep_00,162,4.8610046594004874,1,1.9512238724988251,eligible,pmks_positive_0162,matched,
matlab_0163,matlab_sweep_00,163,4.8784579519204305,1,1.9539118593190812,eligible,pmks_positive_0163,matched,
matlab_0164,matlab_sweep_00,164,4.8959112444403736,1,1.9568892160879363,eligible,pmks_positive_0164,matched,
matlab_0165,matlab_sweep_00,165,4.9133645369603167,1,1.9601537068210315,eligible,pmks_positive_0165,matched,
matlab_0166,matlab_sweep_00,166,4.9308178294802598,1,1.9637028763546767,eligible,pmks_positive_0166,matched,
matlab_0167,matlab_sweep_00,167,4.9482711220002029,1,1.9675340508145287,eligible,pmks_positive_0167,matched,
matlab_0168,matlab_sweep_00,168,4.965724414520146,1,1.9716443379721333,eligible,pmks_positive_0168,matched,
matlab_0169,matlab_sweep_00,169,4.9831777070400891,1,1.9760306274579853,eligible,pmks_positive_0169,matched,
matlab_0170,matlab_sweep_00,170,5.0006309995600322,1,1.9806895908003035,eligible,pmks_positive_0170,matched,
matlab_0171,matlab_sweep_00,171,5.0180842920799753,1,1.9856176812599586,eligible,pmks_positive_0171,matched,
matlab_0172,matlab_sweep_00,172,5.0355375845999184,1,1.9908111334336385,eligible,pmks_positive_0172,matched,
matlab_0173,matlab_sweep_00,173,5.0529908771198615,1,1.9962659625996535,eligible,pmks_positive_0173,matched,
matlab_0174,matlab_sweep_00,174,5.0704441696398046,1,2.0019779637834758,eligible,pmks_positive_0174,matched,
matlab_0175,matlab_sweep_00,175,5.0878974621597477,1,2.0079427105233894,eligible,pmks_positive_0175,matched,
matlab_0176,matlab_sweep_00,176,5.1053507546796908,1,2.014155553320248,eligible,pmks_positive_0176,matched,
matlab_0177,matlab_sweep_00,177,5.1228040471996339,1,2.0206116177594091,eligible,pmks_positive_0177,matched,
matlab_0178,matlab_sweep_00,178,5.140257339719577,1,2.0273058022973514,eligible,pmks_positive_0178,matched,
matlab_0179,matlab_sweep_00,179,5.1577106322395201,1,2.0342327757102279,eligible,pmks_positive_0179,matched,
