sample_id,sweep_id,sweep_index,input_angle_rad,input_direction,time_s,jacobian_condition,eligibility
matlab_0067,matlab_sweep_01,25,2.0151976845286166,-1,1.1166666666666669,6.8108930940098134,eligible
matlab_0068,matlab_sweep_01,26,1.9977443920086733,-1,1.1333333333333335,6.762311706336396,eligible
matlab_0069,matlab_sweep_01,27,1.9802910994887302,-1,1.1499999999999999,6.7207436666244309,eligible
matlab_0070,matlab_sweep_01,28,1.9628378069687866,-1,1.1666666666666667,6.6857078697587013,eligible
matlab_0071,matlab_sweep_01,29,1.9453845144488435,-1,1.1833333333333333,6.6567863670926251,eligible
matlab_0072,matlab_sweep_01,30,1.9279312219289,-1,1.2000000000000002,6.633615369238175,eligible
matlab_0073,matlab_sweep_01,31,1.9104779294089569,-1,1.2166666666666668,6.6158778822352398,eligible
matlab_0074,matlab_sweep_01,32,1.8930246368890133,-1,1.2333333333333334,6.6032976483566062,eligible
matlab_0075,matlab_sweep_01,33,1.8755713443690702,-1,1.2500000000000002,6.5956341379006274,eligible
matlab_0076,matlab_sweep_01,34,1.8581180518491267,-1,1.2666666666666668,6.5926783946736256,eligible
matlab_0077,matlab_sweep_01,35,1.8406647593291836,-1,1.2833333333333334,6.5942495805583565,eligible
matlab_0078,matlab_sweep_01,36,1.8232114668092401,-1,1.3,6.600192097214082,eligible
matlab_0079,matlab_sweep_01,37,1.8057581742892967,-1,1.3166666666666667,6.6103731881475785,eligible
matlab_0080,matlab_sweep_01,38,1.7883048817693534,-1,1.3333333333333335,6.624680944007749,eligible
matlab_0081,matlab_sweep_01,39,1.7708515892494103,-1,1.3500000000000001,6.643022649365081,eligible
matlab_0082,matlab_sweep_01,40,1.7533982967294668,-1,1.3666666666666667,6.6653234214531647,eligible
matlab_0083,matlab_sweep_01,41,1.7359450042095237,-1,1.3833333333333335,6.6915251011313499,eligible
matlab_0084,matlab_sweep_01,42,1.7184917116895801,-1,1.4000000000000001,6.7215853642435812,eligible
matlab_0085,matlab_sweep_01,43,1.7010384191696368,-1,1.416666666666667,6.7554770280310352,eligible
matlab_0086,matlab_sweep_01,44,1.6835851266496935,-1,1.4333333333333336,6.7931875326367486,eligible
matlab_0087,matlab_sweep_01,45,1.6661318341297504,-1,1.45,6.8347185822765777,eligible
matlab_0088,matlab_sweep_01,46,1.6486785416098069,-1,1.4666666666666668,6.8800859345443985,eligible
matlab_0089,matlab_sweep_01,47,1.6312252490898635,-1,1.4833333333333334,6.929319329733528,eligible
matlab_0090,matlab_sweep_01,48,1.6137719565699202,-1,1.5,6.9824625551222592,eligible
matlab_0091,matlab_sweep_01,49,1.5963186640499769,-1,1.5166666666666668,7.0395736420027779,eligible
matlab_0092,matlab_sweep_01,50,1.5788653715300336,-1,1.5333333333333334,7.1007251959252278,eligible
matlab_0093,matlab_sweep_01,51,1.5614120790100903,-1,1.5500000000000003,7.1660048632735753,eligible
matlab_0094,matlab_sweep_01,52,1.543958786490147,-1,1.5666666666666669,7.2355159399693951,eligible
matlab_0095,matlab_sweep_01,53,1.5265054939702036,-1,1.5833333333333335,7.3093781309016528,eligible
