sample_id,sweep_id,sweep_index,input_angle_rad,input_direction,time_s,jacobian_condition,eligibility
motiongen_0126,motiongen_sweep_00,126,2.2669999999999999,1,2.1000000000000001,0,eligible
motiongen_0127,motiongen_sweep_00,127,2.2850000000000001,1,2.117,0,eligible
motiongen_0128,motiongen_sweep_00,128,2.3029999999999999,1,2.133,0,eligible
motiongen_0129,motiongen_sweep_00,129,2.3210000000000002,1,2.1499999999999999,0,eligible
motiongen_0130,motiongen_sweep_00,130,2.339,1,2.1669999999999998,0,eligible
motiongen_0131,motiongen_sweep_00,131,2.3570000000000002,1,2.1829999999999998,0,eligible
motiongen_0132,motiongen_sweep_00,132,2.375,1,2.2000000000000002,0,eligible
motiongen_0133,motiongen_sweep_00,133,2.3929999999999998,1,2.2170000000000001,0,eligible
motiongen_0134,motiongen_sweep_00,134,2.411,1,2.2330000000000001,0,eligible
motiongen_0135,motiongen_sweep_00,135,2.4289999999999998,1,2.25,0,eligible
motiongen_0136,motiongen_sweep_00,136,2.4470000000000001,1,2.2669999999999999,0,eligible
motiongen_0137,motiongen_sweep_00,137,2.4649999999999999,1,2.2829999999999999,0,eligible
motiongen_0138,motiongen_sweep_00,138,2.4830000000000001,1,2.2999999999999998,0,eligible
motiongen_0139,motiongen_sweep_00,139,2.5009999999999999,1,2.3170000000000002,0,eligible
motiongen_0140,motiongen_sweep_00,140,2.5190000000000001,1,2.3330000000000002,0,eligible
motiongen_0141,motiongen_sweep_00,141,2.5369999999999999,1,2.3500000000000001,0,eligible
motiongen_0142,motiongen_sweep_00,142,2.5550000000000002,1,2.367,0,eligible
motiongen_0143,motiongen_sweep_00,143,2.573,1,2.383,0,eligible
motiongen_0144,motiongen_sweep_00,144,2.5910000000000002,1,2.3999999999999999,0,eligible
motiongen_0145,motiongen_sweep_00,145,2.609,1,2.4169999999999998,0,eligible
motiongen_0146,motiongen_sweep_00,146,2.6269999999999998,1,2.4329999999999998,0,eligible
motiongen_0147,motiongen_sweep_00,147,2.645,1,2.4500000000000002,0,eligible
motiongen_0148,motiongen_sweep_00,148,2.6629999999999998,1,2.4670000000000001,0,eligible
motiongen_0149,motiongen_sweep_00,149,2.681,1,2.4830000000000001,0,eligible
motiongen_0150,motiongen_sweep_00,150,2.6989999999999998,1,2.5,0,eligible
motiongen_0151,motiongen_sweep_00,151,2.7170000000000001,1,2.5169999999999999,0,eligible
motiongen_0152,motiongen_sweep_00,152,2.7349999999999999,1,2.5329999999999999,0,eligible
motiongen_0153,motiongen_sweep_00,153,2.7530000000000001,1,2.5499999999999998,0,eligible
motiongen_0154,motiongen_sweep_00,154,2.7709999999999999,1,2.5670000000000002,0,eligible
motiongen_0155,motiongen_sweep_00,155,2.7890000000000001,1,2.5830000000000002,0,eligible
motiongen_0156,motiongen_sweep_00,156,2.8069999999999999,1,2.6000000000000001,0,eligible
motiongen_0157,motiongen_sweep_00,157,2.8250000000000002,1,2.617,0,eligible
motiongen_0158,motiongen_sweep_00,158,2.843,1,2.633,0,eligible
motiongen_0159,motiongen_sweep_00,159,2.8610000000000002,1,2.6499999999999999,0,eligible
motiongen_0160,motiongen_sweep_00,160,2.879,1,2.6669999999999998,0,eligible
motiongen_0161,motiongen_sweep_00,161,2.8969999999999998,1,2.6829999999999998,0,eligible
motiongen_0162,motiongen_sweep_00,162,2.915,1,2.7000000000000002,0,eligible
motiongen_0163,motiongen_sweep_00,163,2.9329999999999998,1,2.7170000000000001,0,eligible
motiongen_0164,motiongen_sweep_00,164,2.9510000000000001,1,2.7330000000000001,0,eligible
motiongen_0165,motiongen_sweep_00,165,2.9689999999999999,1,2.75,0,eligible
motiongen_0166,motiongen_sweep_00,166,2.9870000000000001,1,2.7669999999999999,0,eligible
motiongen_0167,motiongen_sweep_00,167,3.0049999999999999,1,2.7829999999999999,0,eligible
motiongen_0168,motiongen_sweep_00,168,3.0230000000000001,1,2.7999999999999998,0,eligible
motiongen_0169,motiongen_sweep_00,169,3.0409999999999999,1,2.8170000000000002,0,eligible
motiongen_0170,motiongen_sweep_00,170,3.0590000000000002,1,2.8330000000000002,0,eligible
motiongen_0171,motiongen_sweep_00,171,3.077,1,2.8500000000000001,0,eligible
motiongen_0172,motiongen_sweep_00,172,3.0950000000000002,1,2.867,0,eligible
motiongen_0173,motiongen_sweep_00,173,3.113,1,2.883,0,eligible
motiongen_0174,motiongen_sweep_00,174,3.1309999999999998,1,2.8999999999999999,0,eligible
motiongen_0175,motiongen_sweep_00,175,3.149,1,2.9169999999999998,0,eligible
motiongen_0176,motiongen_sweep_00,176,3.1669999999999998,1,2.9329999999999998,0,eligible
motiongen_0177,motiongen_sweep_00,177,3.1850000000000001,1,2.9500000000000002,0,eligible
motiongen_0178,motiongen_sweep_00,178,3.2029999999999998,1,2.9670000000000001,0,eligible
motiongen_0179,motiongen_sweep_00,179,3.2210000000000001,1,2.9830000000000001,0,eligible
motiongen_0180,motiongen_sweep_00,180,3.2389999999999999,1,3,0,eligible
motiongen_0181,motiongen_sweep_00,181,3.2570000000000001,1,3.0169999999999999,0,eligible
motiongen_0182,motiongen_sweep_00,182,3.2749999999999999,1,3.0329999999999999,0,eligible
motiongen_0183,motiongen_sweep_00,183,3.2930000000000001,1,3.0499999999999998,0,eligible
motiongen_0184,motiongen_sweep_00,184,3.3109999999999999,1,3.0670000000000002,0,eligible
motiongen_0185,motiongen_sweep_00,185,3.3290000000000002,1,3.0830000000000002,0,eligible
motiongen_0186,motiongen_sweep_00,186,3.347,1,3.1000000000000001,0,eligible
motiongen_0187,motiongen_sweep_00,187,3.3650000000000002,1,3.117,0,eligible
motiongen_0188,motiongen_sweep_00,188,3.383,1,3.133,0,eligible
motiongen_0189,motiongen_sweep_00,189,3.4009999999999998,1,3.1499999999999999,0,eligible
motiongen_0190,motiongen_sweep_00,190,3.419,1,3.1669999999999998,0,eligible
motiongen_0191,motiongen_sweep_00,191,3.4369999999999998,1,3.1829999999999998,0,eligible
motiongen_0192,motiongen_sweep_00,192,3.4550000000000001,1,3.2000000000000002,0,eligible
motiongen_0193,motiongen_sweep_00,193,3.4729999999999999,1,3.2170000000000001,0,eligible
motiongen_0194,motiongen_sweep_00,194,3.4910000000000001,1,3.2330000000000001,0,eligible
motiongen_0195,motiongen_sweep_00,195,3.5089999999999999,1,3.25,0,eligible
motiongen_0196,motiongen_sweep_00,196,3.5270000000000001,1,3.2669999999999999,0,eligible
motiongen_0197,motiongen_sweep_00,197,3.5449999999999999,1,3.2829999999999999,0,eligible
motiongen_0198,motiongen_sweep_00,198,3.5630000000000002,1,3.2999999999999998,0,eligible
motiongen_0199,motiongen_sweep_00,199,3.581,1,3.3170000000000002,0,eligible
motiongen_0200,motiongen_sweep_00,200,3.5990000000000002,1,3.3330000000000002,0,eligible
motiongen_0201,motiongen_sweep_00,201,3.617,1,3.3500000000000001,0,eligible
motiongen_0202,motiongen_sweep_00,202,3.6349999999999998,1,3.367,0,eligible
motiongen_0203,motiongen_sweep_00,203,3.653,1,3.383,0,eligible
motiongen_0204,motiongen_sweep_00,204,3.6709999999999998,1,3.3999999999999999,0,eligible
motiongen_0205,motiongen_sweep_00,205,3.6890000000000001,1,3.4169999999999998,0,eligible
motiongen_0206,motiongen_sweep_00,206,3.7069999999999999,1,3.4329999999999998,0,eligible
motiongen_0207,motiongen_sweep_00,207,3.7250000000000001,1,3.4500000000000002,0,eligible
motiongen_0208,motiongen_sweep_00,208,3.7429999999999999,1,3.4670000000000001,0,eligible
motiongen_0209,motiongen_sweep_00,209,3.7610000000000001,1,3.4830000000000001,0,eligible
motiongen_0210,motiongen_sweep_00,210,3.7789999999999999,1,3.5,0,eligible
motiongen_0211,motiongen_sweep_00,211,3.7970000000000002,1,3.5169999999999999,0,eligible
motiongen_0212,motiongen_sweep_00,212,3.8149999999999999,1,3.5329999999999999,0,eligible
motiongen_0213,motiongen_sweep_00,213,3.8330000000000002,1,3.5499999999999998,0,eligible
motiongen_0214,motiongen_sweep_00,214,3.851,1,3.5670000000000002,0,eligible
motiongen_0215,motiongen_sweep_00,215,3.8690000000000002,1,3.5830000000000002,0,eligible
motiongen_0216,motiongen_sweep_00,216,3.887,1,3.6000000000000001,0,eligible
motiongen_0217,motiongen_sweep_00,217,3.9049999999999998,1,3.617,0,eligible
motiongen_0218,motiongen_sweep_00,218,3.923,1,3.633,0,eligible
motiongen_0219,motiongen_sweep_00,219,3.9409999999999998,1,3.6499999999999999,0,eligible
motiongen_0220,motiongen_sweep_00,220,3.9590000000000001,1,3.6669999999999998,0,eligible
motiongen_0221,motiongen_sweep_00,221,3.9769999999999999,1,3.6829999999999998,0,eligible
motiongen_0222,motiongen_sweep_00,222,3.9950000000000001,1,3.7000000000000002,0,eligible
motiongen_0223,motiongen_sweep_00,223,4.0129999999999999,1,3.7170000000000001,0,eligible
motiongen_0224,motiongen_sweep_00,224,4.0309999999999997,1,3.7330000000000001,0,eligible
motiongen_0225,motiongen_sweep_00,225,4.0490000000000004,1,3.75,0,eligible
motiongen_0226,motiongen_sweep_00,226,4.0670000000000002,1,3.7669999999999999,0,eligible
motiongen_0227,motiongen_sweep_00,227,4.085,1,3.7829999999999999,0,eligible
motiongen_0228,motiongen_sweep_00,228,4.1029999999999998,1,3.7999999999999998,0,eligible
motiongen_0229,motiongen_sweep_00,229,4.1210000000000004,1,3.8170000000000002,0,eligible
motiongen_0230,motiongen_sweep_00,230,4.1390000000000002,1,3.8330000000000002,0,eligible
motiongen_0231,motiongen_sweep_00,231,4.157,1,3.8500000000000001,0,eligible
motiongen_0232,motiongen_sweep_00,232,4.1749999999999998,1,3.867,0,eligible
motiongen_0233,motiongen_sweep_00,233,4.1929999999999996,1,3.883,0,eligible
motiongen_0234,motiongen_sweep_00,234,4.2110000000000003,1,3.8999999999999999,0,eligible
motiongen_0235,motiongen_sweep_00,235,4.2290000000000001,1,3.9169999999999998,0,eligible
motiongen_0236,motiongen_sweep_00,236,4.2469999999999999,1,3.9329999999999998,0,eligible
motiongen_0237,motiongen_sweep_00,237,4.2649999999999997,1,3.9500000000000002,0,eligible
motiongen_0238,motiongen_sweep_00,238,4.2830000000000004,1,3.9670000000000001,0,eligible
motiongen_0239,motiongen_sweep_00,239,4.3010000000000002,1,3.9830000000000001,0,eligible
motiongen_0240,motiongen_sweep_00,240,4.319,1,4,0,eligible
motiongen_0241,motiongen_sweep_00,241,4.3369999999999997,1,4.0170000000000003,0,eligible
motiongen_0242,motiongen_sweep_00,242,4.3550000000000004,1,4.0330000000000004,0,eligible
motiongen_0243,motiongen_sweep_00,243,4.3730000000000002,1,4.0499999999999998,0,eligible
motiongen_0244,motiongen_sweep_00,244,4.391,1,4.0670000000000002,0,eligible
