sample_id,fx,fy
matlab_0056,7.0131448534921228,-9.2280855780765556
matlab_0057,11.896237440308454,-28.159504165367348
matlab_0058,15.398937662591019,-43.918856445832979
matlab_0059,17.838816439129197,-57.217743628433226
matlab_0060,19.446629577670759,-68.578481240325118
matlab_0061,20.39308299035045,-78.391546923251838
matlab_0062,20.806475864156425,-86.953698098711882
matlab_0063,20.784597995983528,-94.493849910447338
matlab_0064,20.402916457166032,-101.19100745822054
matlab_0065,19.720311704046029,-107.18692357115876
matlab_0066,18.783162333262307,-112.59518437034627
matlab_0067,17.628296446066063,-117.50783120914336
matlab_0068,16.285151958777313,-122.00025533741129
matlab_0069,14.777376181712558,-126.13486326276211
matlab_0070,13.124022155787616,-129.96385517528654
matlab_0071,11.340451033256572,-133.53135542307118
matlab_0072,9.4390173610374593,-136.87506422693602
matlab_0073,7.429591974680295,-140.02755199098502
matlab_0074,5.3199618630012999,-143.01728433528635
matlab_0075,3.1161355831501552,-145.86944259757087
matlab_0076,0.82257513366324475,-148.60658791004388
matlab_0077,-1.5576303389562911,-151.24920498657974
matlab_0078,-4.0226376672279827,-153.81615306128796
matlab_0079,-6.5717612872777202,-156.32504505119164
matlab_0080,-9.2054172828279182,-158.79257131786053
matlab_0081,-11.925095503858545,-161.23478091804716
matlab_0082,-14.733356777146419,-163.66733064002003
matlab_0083,-17.633853326961926,-166.10571019212756
