sample_id,fx,fy
matlab_0136,-3105.7010076891929,-1026.6807276133
matlab_0137,-4747.3434836955594,-1303.0559649354577
matlab_0138,-7924.4566835868281,-1673.8242405401952
matlab_0139,-15195.814842178896,-2065.5745090482592
matlab_0140,-37517.826567192657,-1431.2923656202681
matlab_0141,-173410.55902604826,19764.587231446036
matlab_0142,-173410.55902604826,19764.587231446036
matlab_0143,-37517.826567192657,-1431.2923656202681
matlab_0144,-15195.814842178896,-2065.5745090482592
matlab_0145,-7924.4566835868281,-1673.8242405401952
matlab_0146,-4747.3434836955594,-1303.0559649354577
matlab_0147,-3105.7010076891929,-1026.6807276133
matlab_0148,-2159.4257780166045,-825.4743284925612
matlab_0149,-1570.191376494726,-677.2286661076771
matlab_0150,-1181.5546267978377,-565.895328203644
matlab_0151,-913.53543097822785,-480.64739512769177
matlab_0152,-721.99364781843576,-414.20054885333542
matlab_0153,-581.05357514919922,-361.58061813622663
matlab_0154,-474.78686487431759,-319.32375676761666
matlab_0155,-392.98429636985128,-284.96886426169056
matlab_0156,-328.87623764053797,-256.73349112903293
matlab_0157,-277.84190662411129,-233.3036296864216
matlab_0158,-236.64745694799674,-213.69479702813388
matlab_0159,-202.9798405506582,-197.15845661748483
matlab_0160,-175.15261666003912,-183.11780252187057
matlab_0161,-151.91514338825911,-171.12291603858802
matlab_0162,-132.3257974373667,-160.81893613432544
matlab_0163,-115.6659043645347,-151.92312323219554
matlab_0164,-101.38016829824814,-144.20809904581071
matlab_0165,-89.034718461946511,-137.48944029245538
matlab_0166,-78.287092702983387,-131.61638493599645
matlab_0167,-68.864450663156617,-126.46479266598851
matlab_0168,-60.547550946105297,-121.93175788018952
matlab_0169,-53.158824163019489,-117.93144779754672
matlab_0170,-46.553395446467427,-114.39185846018542
matlab_0171,-40.612257096530904,-111.25226522494681
matlab_0172,-35.237026531015161,-108.46120357236791
matlab_0173,-30.345885451122133,-105.97485837862523
matlab_0174,-25.870407786478733,-103.75577035676918
matlab_0175,-21.753062504878098,-101.77179066722216
matlab_0176,-17.945233234277406,-99.995231115470958
matlab_0177,-14.405636816987904,-98.402169554612499
matlab_0178,-11.099052098150759,-96.971879252874999
matlab_0179,-7.9952916505581664,-95.686357892914515
matlab_0180,-5.0683649707741854,-94.529937127388862
matlab_0181,-2.2957934935224191,-93.488957647077527
matlab_0182,0.34195334739695199,-92.551497831229966
matlab_0183,2.8619250566736287,-91.707146470431397
matlab_0184,5.2790789289760758,-90.946811946723315
matlab_0185,7.606605793519611,-90.262561748126771
matlab_0186,9.8562045930506414,-89.647487378223801
matlab_0187,12.03831538236882,-89.095590666428933
matlab_0188,14.162318496337603,-88.601688244661403
matlab_0189,16.236706203615327,-88.161331572455225
matlab_0190,18.269232040596417,-87.770740397002768
matlab_0191,20.267042143079806,-87.42674795215386
matlab_0192,22.236792210474615,-87.126756550741206
matlab_0193,24.184753211058545,-86.868702523673974
matlab_0194,26.116908538776883,-86.651029720103566
matlab_0195,28.039045041823442,-86.472671016666212
matlab_0196,29.956840146476374,-86.333037500037975
matlab_0197,31.875947187237951,-86.232015194710684
matlab_0198,33.802081021791835,-86.169969415636146
matlab_0199,35.741106056519413,-86.147757042120062
matlab_0200,37.699128939703805,-86.166747244738943
