matlab_sample_id,matlab_sweep_id,matlab_sweep_index,input_angle_rad,input_direction,jacobian_condition,eligibility,pmks_sample_id,status,reason
matlab_0101,matlab_sweep_00,101,1.7627825445142749,1,1.3333521338289367,eligible,pmks_positive_0101,matched,
matlab_0102,matlab_sweep_00,102,1.7802358370342182,1,1.3336723470116016,eligible,pmks_positive_0102,matched,
matlab_0103,matlab_sweep_00,103,1.7976891295541615,1,1.3344265713620149,eligible,pmks_positive_0103,matched,
matlab_0104,matlab_sweep_00,104,1.8151424220741048,1,1.3356082820437551,eligible,pmks_positive_0104,matched,
matlab_0105,matlab_sweep_00,105,1.8325957145940481,1,1.3372097985824358,eligible,pmks_positive_0105,matched,
matlab_0106,matlab_sweep_00,106,1.8500490071139917,1,1.3392223655466813,eligible,pmks_positive_0106,matched,
matlab_0107,matlab_sweep_00,107,1.8675022996339348,1,1.3416362461076778,eligible,pmks_positive_0107,matched,
matlab_0108,matlab_sweep_00,108,1.8849555921538783,1,1.344440825098479,eligible,pmks_positive_0108,matched,
matlab_0109,matlab_sweep_00,109,1.9024088846738214,1,1.347624718084768,eligible,pmks_positive_0109,matched,
matlab_0110,matlab_sweep_00,110,1.9198621771937647,1,1.3511758830399341,eligible,pmks_positive_0110,matched,
matlab_0111,matlab_sweep_00,111,1.937315469713708,1,1.3550817314619776,eligible,pmks_positive_0111,matched,
matlab_0112,matlab_sweep_00,112,1.9547687622336516,1,1.3593292361410148,eligible,pmks_positive_0112,matched,
matlab_0113,matlab_sweep_00,113,1.9722220547535947,1,1.3639050332425309,eligible,pmks_positive_0113,matched,
matlab_0114,matlab_sweep_00,114,1.9896753472735382,1,1.3687955168719896,eligible,pmks_positive_0114,matched,
matlab_0115,matlab_sweep_00,115,2.0071286397934811,1,1.3739869247936345,eligible,pmks_positive_0115,matched,
matlab_0116,matlab_sweep_00,116,2.0245819323134242,1,1.3794654144599037,eligible,pmks_positive_0116,matched,
matlab_0117,matlab_sweep_00,117,2.0420352248333673,1,1.3852171289451058,eligible,pmks_positive_0117,matched,
matlab_0118,matlab_sweep_00,118,2.0594885173533104,1,1.3912282527533344,eligible,pmks_positive_0118,matched,
matlab_0119,matlab_sweep_00,119,2.0769418098732535,1,1.39748505777865,eligible,pmks_positive_0119,matched,
matlab_0120,matlab_sweep_00,120,2.0943951023931966,1,1.4039739399343969,eligible,pmks_positive_0120,matched,
matlab_0121,matlab_sweep_00,121,2.1118483949131397,1,1.4106814471414348,eligible,pmks_positive_0121,matched,
matlab_0122,matlab_sweep_00,122,2.1293016874330828,1,1.4175942994788666,eligible,pmks_positive_0122,matched,
matlab_0123,matlab_sweep_00,123,2.1467549799530259,1,1.4246994023639874,eligible,pmks_positive_0123,matched,
matlab_0124,matlab_sweep_00,124,2.164208272472969,1,1.4319838536497658,eligible,pmks_positive_0124,matched,
matlab_0125,matlab_sweep_00,125,2.1816615649929121,1,1.4394349455174369,eligible,pmks_positive_0125,matched,
matlab_0126,matlab_sweep_00,126,2.1991148575128552,1,1.4470401620069433,eligible,pmks_positive_0126,matched,
matlab_0127,matlab_sweep_00,127,2.2165681500327983,1,1.4547871729765605,eligible,pmks_positive_0127,matched,
matlab_0128,matlab_sweep_00,128,2.2340214425527414,1,1.4626638252211543,eligible,pmks_positive_0128,matched,
matlab_0129,matlab_sweep_00,129,2.2514747350726845,1,1.4706581314111591,eligible,pmks_positive_0129,matched,
matlab_0130,matlab_sweep_00,130,2.2689280275926276,1,1.4787582574454556,eligible,pmks_positive_0130,matched,
matlab_0131,matlab_sweep_00,131,2.2863813201125707,1,1.486952508743671,eligible,pmks_positive_0131,matched,
matlab_0132,matlab_sweep_00,132,2.3038346126325138,1,1.4952293159389516,eligible,pmks_positive_0132,matched,
matlab_0133,matlab_sweep_00,133,2.3212879051524569,1,1.5035772203724163,eligible,pmks_positive_0133,matched,
matlab_0134,matlab_sweep_00,134,2.3387411976724,1,1.5119848597357968,eligible,pmks_positive_0134,matched,
matlab_0135,matlab_sweep_00,135,2.3561944901923431,1,1.520440954159717,eligible,pmks_positive_0135,matched,
matlab_0136,matlab_sweep_00,136,2.3736477827122862,1,1.5289342930013969,eligible,pmks_positive_0136,matched,
matlab_0137,matlab_sweep_00,137,2.3911010752322293,1,1.5374537225472915,eligible,pmks_positive_0137,matched,
matlab_0138,matlab_sweep_00,138,2.4085543677521724,1,1.5459881348126607,eligible,pmks_positive_0138,matched,
matlab_0139,matlab_sweep_00,139,2.4260076602721155,1,1.5545264575910531,eligible,pmks_positive_0139,matched,
matlab_0140,matlab_sweep_00,140,2.4434609527920585,1,1.5630576458814083,eligible,pmks_positive_0140,matched,
matlab_0141,matlab_sweep_00,141,2.4609142453120016,1,1.5715706747986744,eligible,pmks_positive_0141,matched,
matlab_0142,matlab_sweep_00,142,2.4783675378319447,1,1.5800545340547181,eligible,pmks_positive_0142,matched,
matlab_0143,matlab_sweep_00,143,2.4958208303518878,1,1.5884982240795644,eligible,pmks_positive_0143,matched,
matlab_0144,matlab_sweep_00,144,2.5132741228718309,1,1.596890753838085,eligible,pmks_positive_0144,matched,
matlab_0145,matlab_sweep_00,145,2.530727415391774,1,1.6052211403837753,eligible,pmks_positive_0145,matched,
matlab_0146,matlab_sweep_00,146,2.5481807079117171,1,1.613478410178844,eligible,pmks_positive_0146,matched,
matlab_0147,matlab_sweep_00,147,2.5656340004316602,1,1.6216516021982148,eligible,pmks_positive_0147,matched,
matlab_0148,matlab_sweep_00,148,2.5830872929516033,1,1.6297297728237514,eligible,pmks_positive_0148,matched,
