Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 12:21:40.938,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:35.800, -0.774, -0.021, 0.7, 0.488, -62.561, 0, -2.812, 50.559, 39.007, 0.000, 0.000, -3211.264, 25, 0.76364, -0.21884, 0.54071, 0.27655,
 12:21:40.967,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:35.800, -0.745, -0.02, 0.763, 0.488, -66.162, 0, -2.582, 47.395, 39.265, 0.000, 0.000, -3211.264, 25, 0.76364, -0.21884, 0.54071, 0.27655,
 12:21:41.012,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:55.520, 0.192, 0.018, 1.173, -0.427, 29.785, 0, 0.588, -3.961, 35.684, 0.000, 0.000, -3211.264, 25.12, 0.95132, 0.01453, -0.02838, 0.3064,
 12:21:41.028,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:35.800, -0.671, -0.021, 0.813, 0.488, -57.739, 0, -2.395, 44.423, 39.479, 0.000, 0.000, -3211.264, 25, 0.86856, -0.14594, 0.34882, 0.32016,
 12:21:41.042,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:55.520, 0.205, 0.016, 1.163, -0.305, 25.391, 0, 0.577, -2.845, 35.7, 0.000, 0.000, -3211.264, 25.12, 0.95132, 0.01453, -0.02838, 0.3064,
 12:21:41.057,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.160, -0.619, -0.019, 0.805, 0.427, -57.251, 0, -2.247, 41.677, 39.655, 0.000, 0.000, -3211.264, 25, 0.86856, -0.14594, 0.34882, 0.32016,
 12:21:41.102,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:55.905, 0.136, 0.014, 1.155, -0.427, 27.039, 0, 0.566, -1.796, 35.717, 0.000, 0.000, -3211.264, 25.12, 0.95132, 0.01453, -0.02838, 0.3064,
 12:21:41.133,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:55.905, 0.111, 0.013, 1.131, -0.427, 28.87, 0, 0.549, -0.626, 35.733, 0.000, 0.000, -3211.264, 25.12, 0.95132, 0.01453, -0.02838, 0.3064,
 12:21:41.149,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.160, -0.629, -0.018, 0.853, 0.549, -67.505, 0, -2.098, 38.595, 39.836, 0.000, 0.000, -3211.264, 25, 0.86856, -0.14594, 0.34882, 0.32016,
 12:21:41.177,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.160, -0.531, -0.018, 0.916, 0.488, -64.087, 0, -1.967, 35.403, 39.996, 0.000, 0.000, -3211.264, 25, 0.86856, -0.14594, 0.34882, 0.32016,
 12:21:41.222,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:55.905, 0.139, 0.014, 1.12, -0.427, 24.963, 0, 0.538, 0.445, 35.75, 0.000, 0.000, -3211.264, 25.12, 0.95132, 0.01453, -0.02838, 0.3064,
 12:21:41.238,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.160, -0.463, -0.019, 0.905, 0.366, -57.129, 0, -1.857, 32.596, 40.128, 0.000, 0.000, -3211.264, 25, 0.86856, -0.14594, 0.34882, 0.32016,
 12:21:41.254,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:55.905, 0.116, 0.017, 1.112, -0.305, 23.987, 0, 0.527, 1.362, 35.76, 0.000, 0.000, -3211.264, 25.12, 0.95132, 0.01453, -0.02838, 0.3064,
 12:21:41.268,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.160, -0.467, -0.019, 0.902, 0.549, -63.538, 0, -1.758, 29.674, 40.254, 0.000, 0.000, -3211.264, 25, 0.86856, -0.14594, 0.34882, 0.32016,
 12:21:41.282,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:55.905, 0.054, 0.015, 1.099, -0.366, 26.245, 0, 0.516, 2.34, 35.777, 0.000, 0.000, -3211.264, 25.12, 0.95132, 0.01453, -0.02838, 0.3064,
 12:21:41.342,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:55.905, 0.067, 0.011, 1.077, -0.366, 22.827, 0, 0.511, 3.323, 35.793, 0.000, 0.000, -3211.264, 25.12, 0.95132, 0.01453, -0.02838, 0.3064,
 12:21:41.358,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.160, -0.415, -0.017, 0.985, 0.488, -66.101, -0.305, -1.67, 26.417, 40.364, 0.000, 0.000, -3211.264, 25, 0.91525, -0.08752, 0.19702, 0.34018,
 12:21:41.388,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.485, -0.31, -0.015, 0.989, 0.427, -58.655, -0.122, -1.593, 23.467, 40.463, 0.000, 0.000, -3211.264, 25, 0.91525, -0.08752, 0.19702, 0.34018,
 12:21:41.403,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:55.905, 0.062, 0.012, 1.07, -0.305, 20.325, 0, 0.5, 4.12, 35.804, 0.000, 0.000, -3211.264, 25.12, 0.95108, -0.00583, 0.03241, 0.30704,
 12:21:41.417,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.485, -0.281, -0.017, 0.969, 0.427, -60.425, -0.183, -1.527, 20.671, 40.551, 0.000, 0.000, -3211.264, 25, 0.91525, -0.08752, 0.19702, 0.34018,
 12:21:41.462,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:55.905, 0.036, 0.015, 1.057, -0.366, 21.118, 0, 0.489, 4.872, 35.815, 0.000, 0.000, -3211.264, 25.12, 0.95108, -0.00583, 0.03241, 0.30704,
 12:21:41.478,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.485, -0.25, -0.016, 0.992, 0.488, -64.697, -0.244, -1.461, 17.622, 40.633, 0.000, 0.000, -3211.264, 25, 0.91525, -0.08752, 0.19702, 0.34018,
 12:21:41.522,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.295, 0.021, 0.015, 1.046, -0.305, 20.813, 0, 0.483, 5.647, 35.832, 0.000, 0.000, -3211.264, 25.12, 0.95108, -0.00583, 0.03241, 0.30704,
 12:21:41.522,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.295, 0.023, 0.012, 1.033, -0.244, 17.212, 0, 0.478, 6.317, 35.843, 0.000, 0.000, -3211.264, 25.12, 0.95108, -0.00583, 0.03241, 0.30704,
 12:21:41.567,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.485, -0.186, -0.015, 1.025, 0.427, -60.181, -0.305, -1.406, 14.584, 40.704, 0.000, 0.000, -3211.264, 25, 0.91525, -0.08752, 0.19702, 0.34018,
 12:21:41.599,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.485, -0.104, -0.015, 1.012, 0.427, -57.678, -0.183, -1.357, 11.788, 40.776, 0.000, 0.000, -3211.264, 25, 0.91525, -0.08752, 0.19702, 0.34018,
 12:21:41.612,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.295, 0.008, 0.01, 1.025, -0.244, 16.418, 0, 0.472, 6.883, 35.854, 0.000, 0.000, -3211.264, 25.12, 0.95108, -0.00583, 0.03241, 0.30704,
 12:21:41.628,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.485, -0.081, -0.013, 1.003, 0.488, -61.768, -0.183, -1.307, 8.921, 40.842, 0.000, 0.000, -3211.264, 25, 0.91525, -0.08752, 0.19702, 0.34018,
 12:21:41.643,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.295, -0.009, 0.012, 1.011, -0.305, 16.357, 0, 0.467, 7.432, 35.865, 0.000, 0.000, -3211.264, 25.12, 0.95108, -0.00583, 0.03241, 0.30704,
 12:21:41.658,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.485, -0.022, -0.013, 1.021, 0.488, -63.66, -0.244, -1.263, 5.872, 40.908, 0.000, 0.000, -3211.264, 25, 0.91525, -0.08752, 0.19702, 0.34018,
 12:21:41.703,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.295, -0.009, 0.012, 1.003, -0.244, 15.076, 0, 0.461, 7.954, 35.87, 0.000, 0.000, -3211.264, 25.12, 0.95108, -0.00583, 0.03241, 0.30704,
 12:21:41.733,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.295, -0.012, 0.013, 0.995, -0.183, 12.756, 0, 0.461, 8.372, 35.881, 0.000, 0.000, -3211.264, 25.12, 0.95108, -0.00583, 0.03241, 0.30704,
 12:21:41.748,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.845, 0.035, -0.014, 1.019, 0.427, -58.96, -0.244, -1.219, 2.944, 40.963, 0.000, 0.000, -3211.264, 25, 0.9361, -0.02173, 0.02692, 0.34991,
 12:21:41.778,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.845, 0.104, -0.013, 1.001, 0.427, -59.265, -0.244, -1.187, 0.11, 41.017, 0.000, 0.000, -3211.264, 25, 0.9361, -0.02173, 0.02692, 0.34991,
 12:21:41.823,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.295, -0.029, 0.011, 0.989, -0.244, 12.268, 0, 0.461, 8.734, 35.892, 0.000, 0.000, -3211.264, 25.12, 0.94852, -0.01999, 0.07483, 0.30692,
 12:21:41.838,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.845, 0.12, -0.012, 0.993, 0.488, -64.087, -0.244, -1.148, -2.884, 41.072, 0.000, 0.000, -3211.264, 25, 0.9361, -0.02173, 0.02692, 0.34991,
 12:21:41.853,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.680, -0.037, 0.01, 0.978, -0.244, 11.353, 0, 0.461, 9.069, 35.898, 0.000, 0.000, -3211.264, 25.12, 0.94852, -0.01999, 0.07483, 0.30692,
 12:21:41.868,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.845, 0.202, -0.011, 1.004, 0.427, -62.805, -0.183, -1.121, -5.96, 41.127, 0.000, 0.000, -3211.264, 25, 0.9361, -0.02173, 0.02692, 0.34991,
 12:21:41.914,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.680, -0.033, 0.01, 0.97, -0.183, 9.644, 0, 0.456, 9.333, 35.903, 0.000, 0.000, -3211.264, 25.12, 0.94852, -0.01999, 0.07483, 0.30692,
 12:21:41.943,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.680, 0.354, 0.012, 0.965, -0.183, 8.118, 0, 0.45, 9.52, 35.914, 0.000, 0.000, -3211.264, 25.12, 0.94852, -0.01999, 0.07483, 0.30692,
 12:21:41.959,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.845, 0.254, -0.012, 0.969, 0.488, -59.082, -0.183, -1.088, -8.839, 41.177, 0.000, 0.000, -3211.264, 25, 0.9361, -0.02173, 0.02692, 0.34991,
 12:21:41.988,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.845, 0.284, -0.012, 0.947, 0.488, -61.768, -0.183, -1.066, -11.766, 41.232, 0.000, 0.000, -3211.264, 25, 0.9361, -0.02173, 0.02692, 0.34991,
 12:21:42.003,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.680, -0.046, 0.022, 0.647, -0.183, 7.507, 0, 0.45, 9.657, 35.92, 0.000, 0.000, -3211.264, 25.12, 0.94852, -0.01999, 0.07483, 0.30692,
 12:21:42.018,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.845, 0.323, -0.011, 0.948, 0.427, -64.148, -0.244, -1.044, -14.886, 41.281, 0.000, 0.000, -3211.264, 25, 0.9361, -0.02173, 0.02692, 0.34991,
 12:21:42.063,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.680, -0.045, 0.009, 0.958, -0.061, 5.859, 0, 0.456, 9.701, 35.925, 0.000, 0.000, -3211.264, 25.12, 0.94852, -0.01999, 0.07483, 0.30692,
 12:21:42.079,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:36.845, 0.407, -0.012, 0.929, 0.427, -59.814, 0, -1.027, -17.858, 41.336, 0.000, 0.000, -3211.264, 25, 0.92538, 0.04462, -0.1441, 0.34753,
 12:21:42.093,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.680, -0.048, 0.009, 0.954, -0.061, 4.578, 0, 0.461, 9.701, 35.931, 0.000, 0.000, -3211.264, 25.12, 0.94852, -0.01999, 0.07483, 0.30692,
 12:21:42.124,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:56.680, -0.05, 0.01, 0.949, -0.122, 3.418, 0, 0.461, 9.657, 35.936, 0.000, 0.000, -3211.264, 25.12, 0.94852, -0.01999, 0.07483, 0.30692,
 12:21:42.137,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.200, 0.452, -0.01, 0.878, 0.427, -60.547, 0, -1.016, -20.742, 41.391, 0.000, 0.000, -3211.264, 25, 0.92538, 0.04462, -0.1441, 0.34753,
 12:21:42.199,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.200, 0.472, -0.011, 0.854, 0.427, -63.477, 0, -1.005, -23.78, 41.451, 0.000, 0.000, -3211.264, 25, 0.92538, 0.04462, -0.1441, 0.34753,
 12:21:42.213,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.040, -0.05, 0.011, 0.948, -0.061, 2.502, 0, 0.461, 9.58, 35.936, 0.000, 0.000, -3211.264, 25.12, 0.94791, -0.02203, 0.08099, 0.3071,
 12:21:42.229,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.200, 0.54, -0.012, 0.84, 0.427, -61.096, 0, -1, -26.829, 41.512, 0.000, 0.000, -3211.264, 25, 0.92538, 0.04462, -0.1441, 0.34753,
 12:21:42.258,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.200, 0.582, -0.011, 0.787, 0.427, -59.326, 0, -0.994, -29.729, 41.567, 0.000, 0.000, -3211.264, 25, 0.92538, 0.04462, -0.1441, 0.34753,
 12:21:42.273,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.040, -0.049, 0.012, 0.948, 0, 0.977, 0, 0.461, 9.454, 35.942, 0.000, 0.000, -3211.264, 25.12, 0.94791, -0.02203, 0.08099, 0.3071,
 12:21:42.303,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.040, -0.051, 0.01, 0.948, -0.061, 0.183, 0, 0.472, 9.278, 35.947, 0.000, 0.000, -3211.264, 25.12, 0.94791, -0.02203, 0.08099, 0.3071,
 12:21:42.333,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.040, -0.051, 0.009, 0.947, 0.122, -0.854, 0, 0.478, 9.069, 35.947, 0.000, 0.000, -3211.264, 25.12, 0.94791, -0.02203, 0.08099, 0.3071,
 12:21:42.378,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.200, 0.607, -0.011, 0.752, 0.427, -61.157, 0, -1, -32.673, 41.627, 0.000, 0.000, -3211.264, 25, 0.92538, 0.04462, -0.1441, 0.34753,
 12:21:42.378,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.200, 0.636, -0.01, 0.725, 0.488, -62.805, -0.183, -1, -35.766, 41.677, 0.000, 0.000, -3211.264, 25, 0.92538, 0.04462, -0.1441, 0.34753,
 12:21:42.423,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.040, -0.047, 0.009, 0.947, -0.305, -1.892, 0, 0.472, 8.817, 35.947, 0.000, 0.000, -3211.264, 25.12, 0.94791, -0.02203, 0.08099, 0.3071,
 12:21:42.468,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.200, 0.696, -0.011, 0.693, 0.488, -59.57, -0.183, -1, -38.771, 41.732, 0.000, 0.000, -3211.264, 25, 0.92538, 0.04462, -0.1441, 0.34753,
 12:21:42.468,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.200, 0.725, -0.012, 0.63, 0.366, -59.692, -0.244, -1.011, -41.677, 41.786, 0.000, 0.000, -3211.264, 25, 0.92538, 0.04462, -0.1441, 0.34753,
 12:21:42.482,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.040, -0.046, 0.008, 0.951, -0.183, -3.052, 0, 0.467, 8.514, 35.953, 0.000, 0.000, -3211.264, 25.12, 0.94791, -0.02203, 0.08099, 0.3071,
 12:21:42.513,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.040, -0.043, 0.012, 0.953, 0, -3.845, 0, 0.472, 8.179, 35.953, 0.000, 0.000, -3211.264, 25.12, 0.94882, -0.01794, 0.06879, 0.30756,
 12:21:42.543,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.040, -0.037, 0.009, 0.957, 0.061, -5.371, 0, 0.478, 7.784, 35.953, 0.000, 0.000, -3211.264, 25.12, 0.94882, -0.01794, 0.06879, 0.30756,
 12:21:42.557,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.200, 0.729, -0.012, 0.596, 0.488, -62.866, -0.244, -1.027, -44.709, 41.841, 0.000, 0.000, -3211.264, 25, 0.87744, 0.1156, -0.32675, 0.33142,
 12:21:42.588,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.650, 0.769, -0.011, 0.565, 0.488, -60.852, -0.183, -1.049, -47.834, 41.902, 0.000, 0.000, -3211.264, 25, 0.87744, 0.1156, -0.32675, 0.33142,
 12:21:42.633,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.395, -0.037, 0.008, 0.959, 0, -5.92, 0, 0.483, 7.355, 35.953, 0.000, 0.000, -3211.264, 25.12, 0.94882, -0.01794, 0.06879, 0.30756,
 12:21:42.647,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.650, 0.816, -0.011, 0.513, 0.549, -58.167, -0.183, -1.077, -50.768, 41.973, 0.000, 0.000, -3211.264, 25, 0.87744, 0.1156, -0.32675, 0.33142,
 12:21:42.663,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.395, -0.036, 0.01, 0.964, 0, -6.775, 0, 0.489, 6.894, 35.953, 0.000, 0.000, -3211.264, 25.12, 0.94882, -0.01794, 0.06879, 0.30756,
 12:21:42.677,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.650, 0.817, -0.013, 0.446, 0.488, -61.157, -0.183, -1.115, -53.707, 42.05, 0.000, 0.000, -3211.264, 25, 0.87744, 0.1156, -0.32675, 0.33142,
 12:21:42.693,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.395, -0.021, 0.012, 0.968, 0.061, -7.874, 0, 0.494, 6.4, 35.947, 0.000, 0.000, -3211.264, 25.12, 0.94882, -0.01794, 0.06879, 0.30756,
 12:21:42.754,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.395, -0.019, 0.012, 0.977, 0.122, -9.216, 0, 0.5, 5.845, 35.947, 0.000, 0.000, -3211.264, 25.12, 0.94882, -0.01794, 0.06879, 0.30756,
 12:21:42.798,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.650, 0.83, -0.012, 0.421, 0.427, -63.11, -0.244, -1.176, -56.827, 42.138, 0.000, 0.000, -3211.264, 25, 0.87744, 0.1156, -0.32675, 0.33142,
 12:21:42.800,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.650, 0.863, -0.012, 0.367, 0.427, -58.289, -0.183, -1.247, -59.875, 42.237, 0.000, 0.000, -3211.264, 25, 0.87744, 0.1156, -0.32675, 0.33142,
 12:21:42.813,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.395, -0.021, 0.009, 0.981, 0.122, -9.338, 0, 0.511, 5.268, 35.942, 0.000, 0.000, -3211.264, 25.12, 0.94882, -0.01794, 0.06879, 0.30756,
 12:21:42.828,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.650, 0.887, -0.012, 0.311, 0.488, -58.044, -0.183, -1.34, -62.776, 42.358, 0.000, 0.000, -3211.264, 25, 0.87744, 0.1156, -0.32675, 0.33142,
 12:21:42.873,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.395, -0.015, 0.009, 0.986, 0.122, -10.559, 0, 0.516, 4.669, 35.942, 0.000, 0.000, -3211.264, 25.12, 0.95047, -0.00769, 0.03857, 0.30811,
 12:21:42.889,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.650, 0.867, -0.012, 0.249, 0.549, -62.866, 0, -1.472, -65.819, 42.517, 0.000, 0.000, -3211.264, 25, 0.87744, 0.1156, -0.32675, 0.33142,
 12:21:42.903,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.725, 0.006, 0.01, 0.992, 0.061, -12.024, 0, 0.522, 4.005, 35.936, 0.000, 0.000, -3211.264, 25.12, 0.95047, -0.00769, 0.03857, 0.30811,
 12:21:42.932,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.725, 0.005, 0.012, 1.004, 0.122, -12.634, 0, 0.533, 3.296, 35.931, 0.000, 0.000, -3211.264, 25.12, 0.95047, -0.00769, 0.03857, 0.30811,
 12:21:42.948,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:37.650, 0.892, -0.013, 0.228, 0.488, -62.195, 0, -1.67, -68.994, 42.748, 0.000, 0.000, -3211.264, 25, 0.7775, 0.19104, -0.52136, 0.29507,
 12:21:43.023,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.725, 0.005, 0.012, 1.013, 0.244, -13.184, 0, 0.544, 2.587, 35.931, 0.000, 0.000, -3211.264, 25.12, 0.95047, -0.00769, 0.03857, 0.30811,
 12:21:43.053,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.725, 0.033, 0.01, 1.019, 0.183, -14.893, 0, 0.555, 1.829, 35.925, 0.000, 0.000, -3211.264, 25.12, 0.95047, -0.00769, 0.03857, 0.30811,
 12:21:43.067,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.065, 0.918, -0.014, 0.155, 0.366, -57.129, 0, -1.939, -71.977, 43.033, 0.000, 0.000, -3211.264, 25, 0.7775, 0.19104, -0.52136, 0.29507,
 12:21:43.069,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.065, 0.901, -0.014, 0.098, 0.427, -59.387, 0, -2.313, -74.921, 43.423, 0.000, 0.000, -3211.264, 25, 0.7775, 0.19104, -0.52136, 0.29507,
 12:21:43.069,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.065, 0.88, -0.014, 0.052, 0.549, -64.087, 0, -2.939, -78.102, 44.061, 0.000, 0.000, -3211.264, 25, 0.7775, 0.19104, -0.52136, 0.29507,
 12:21:43.113,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.725, 0.04, 0.01, 1.032, 0.122, -16.418, 0, 0.566, 0.983, 35.914, 0.000, 0.000, -3211.264, 25.12, 0.95047, -0.00769, 0.03857, 0.30811,
 12:21:43.144,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.725, 0.036, 0.011, 1.04, 0.183, -15.93, 0, 0.571, 0.137, 35.909, 0.000, 0.000, -3211.264, 25.12, 0.95047, -0.00769, 0.03857, 0.30811,
 12:21:43.158,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.065, 0.915, -0.015, 0.022, 0.549, -59.875, 0, -4.032, -81.271, 45.17, 0.000, 0.000, -3211.264, 25, 0.7775, 0.19104, -0.52136, 0.29507,
 12:21:43.217,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.065, 0.921, -0.015, -0.068, 0.427, -57.678, 0, -6.152, -84.205, 47.291, 0.000, 0.000, -3211.264, 25, 0.7775, 0.19104, -0.52136, 0.29507,
 12:21:43.233,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:57.725, 0.05, 0.013, 1.051, 0.305, -17.639, 0, 0.582, -0.714, 35.903, 0.000, 0.000, -3211.264, 25.12, 0.9512, 0.00781, -0.00735, 0.3082,
 12:21:43.279,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.065, 0.865, -0.016, -0.114, 0.427, -62.134, 0, -13.37, -87.237, 54.371, 0.000, 0.000, -3211.264, 25, 0.7775, 0.19104, -0.52136, 0.29507,
 12:21:43.292,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.080, 0.087, 0.012, 1.06, 0.244, -19.836, 0, 0.599, -1.664, 35.892, 0.000, 0.000, -3211.264, 25.12, 0.9512, 0.00781, -0.00735, 0.3082,
 12:21:43.294,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.080, 0.083, 0.011, 1.076, 0.244, -19.836, 0, 0.615, -2.681, 35.881, 0.000, 0.000, -3211.264, 25.12, 0.9512, 0.00781, -0.00735, 0.3082,
 12:21:43.338,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.065, 0.863, -0.016, -0.146, 0.427, -62.5, 0, -133.737, -89.05, 174.128, 0.000, 0.000, -3211.264, 25, 0.7775, 0.19104, -0.52136, 0.29507,
 12:21:43.353,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.080, 0.084, 0.011, 1.082, 0.183, -19.47, 0, 0.626, -3.653, 35.876, 0.000, 0.000, -3211.264, 25.12, 0.9512, 0.00781, -0.00735, 0.3082,
 12:21:43.368,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.065, 0.887, -0.016, -0.197, 0.488, -57.251, 0, -169.497, -86.193, -150.721, 0.000, 0.000, -3211.264, 25, 0.64331, 0.24387, -0.6857, 0.23746,
 12:21:43.398,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.065, 0.865, -0.017, -0.283, 0.488, -59.021, 0, -173.826, -83.271, -147.003, 0.000, 0.000, -3211.264, 25, 0.64331, 0.24387, -0.6857, 0.23746,
 12:21:43.413,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.080, 0.115, 0.013, 1.095, 0.305, -22.644, 0, 0.643, -4.675, 35.865, 0.000, 0.000, -3211.264, 25.12, 0.9512, 0.00781, -0.00735, 0.3082,
 12:21:43.428,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.510, 0.802, -0.017, -0.313, 0.488, -63.721, 0, -175.6, -80.096, -145.827, 0.000, 0.000, -3211.264, 25, 0.64331, 0.24387, -0.6857, 0.23746,
 12:21:43.473,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.080, 0.147, 0.015, 1.108, 0.366, -24.658, 0, 0.659, -5.823, 35.848, 0.000, 0.000, -3211.264, 25.12, 0.9512, 0.00781, -0.00735, 0.3082,
 12:21:43.487,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.510, 0.806, -0.018, -0.345, 0.427, -59.875, 0, -176.523, -76.833, -145.486, 0.000, 0.000, -3211.264, 25, 0.64331, 0.24387, -0.6857, 0.23746,
 12:21:43.534,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.080, 0.139, 0.012, 1.125, 0.366, -23.254, 0, 0.676, -6.982, 35.837, 0.000, 0.000, -3211.264, 25.12, 0.9512, 0.00781, -0.00735, 0.3082,
 12:21:43.534,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.080, 0.152, 0.013, 1.131, 0.305, -23.682, 0, 0.698, -8.102, 35.821, 0.000, 0.000, -3211.264, 25.12, 0.9512, 0.00781, -0.00735, 0.3082,
 12:21:43.548,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.510, 0.812, -0.019, -0.401, 0.427, -56.03, 0, -177.023, -73.845, -145.541, 0.000, 0.000, -3211.264, 25, 0.64331, 0.24387, -0.6857, 0.23746,
