sample_id,fx,fy
matlab_0148,-12192.213136422382,-4927.908228109789
matlab_0149,-8606.4132758500382,-3807.0163669025883
matlab_0150,-6279.4110748461289,-3010.3719530670583
matlab_0151,-4701.2581866342543,-2424.410569612498
matlab_0152,-3593.0517757494758,-1981.5384698790263
matlab_0153,-2792.6378660107343,-1639.3561122481153
matlab_0154,-2200.9761390159688,-1370.1161367569866
matlab_0155,-1755.0678967286299,-1155.0139299354073
matlab_0156,-1413.4531888659376,-980.92604725192166
matlab_0157,-1148.0462112376458,-838.46223151000288
matlab_0158,-939.34175329565289,-720.75727771164384
matlab_0159,-773.49758328231906,-622.69709916657985
matlab_0160,-640.50224996852967,-540.40881425835414
matlab_0161,-532.99257144155808,-470.91640838711135
matlab_0162,-445.47176085261896,-411.90309008887567
matlab_0163,-373.78121451071485,-361.54407293639264
matlab_0164,-314.73672953842464,-318.38685198066037
matlab_0165,-265.87358312673086,-281.26413336620772
matlab_0166,-225.26507096143334,-249.22960754297142
matlab_0167,-191.3914797435763,-221.50995782950619
matlab_0168,-163.04423536142721,-197.46857503483452
matlab_0169,-139.25494064560576,-176.57782436660935
matlab_0170,-119.24225906840569,-158.3976366255493
matlab_0171,-102.37175103473038,-142.55882860452533
matlab_0172,-88.125217725522845,-128.7499966080486
matlab_0173,-76.077097048003111,-116.70713559060762
matlab_0174,-65.876141455872883,-106.20535602317058
matlab_0175,-57.23108774780335,-97.052228696717322
matlab_0176,-49.899369581812039,-89.082402714983004
matlab_0177,-43.678167605763321,-82.153226483770439
matlab_0178,-38.397268889735926,-76.141164236056312
matlab_0179,-33.913336561371679,-70.93884758399237
matlab_0180,-30.1052858327858,-66.452637021454464
matlab_0181,-26.870533465356417,-62.600595248591162
matlab_0182,-24.121940827203908,-59.310794834927179
matlab_0183,-21.785310801372788,-56.519898663308048
matlab_0184,-19.797329299993521,-54.17196396184351
matlab_0185,-18.103865487948379,-52.217430389705576
matlab_0186,-16.65856280899466,-50.612260230351076
matlab_0187,-15.42166685245056,-49.317204737931526
matlab_0188,-14.359046971813141,-48.297175437579007
matlab_0189,-13.441377092454315,-47.520702969566365
matlab_0190,-12.643447867083367,-46.959469098032201
matlab_0191,-11.943587665117541,-46.587899935676411
matlab_0192,-11.323174127030144,-46.382810388466964
matlab_0193,-10.766221415382059,-46.3230913929414
matlab_0194,-10.259031033880417,-46.389432775521186
matlab_0195,-9.7898963064684672,-46.564075564008938
matlab_0196,-9.3488524209611334,-46.830588368334638
matlab_0197,-8.9274654334142323,-47.173663052213008
matlab_0198,-8.5186548697208817,-47.578925362042753
matlab_0199,-8.116545606063239,-48.032756478828198
matlab_0200,-7.7163456060969899,-48.522121620429076
