sample_id,position,velocity,acceleration
pmks_positive_0271,-2.6998068416168222,-5.3398350378504364,0.73057970594256183
pmks_positive_0272,-2.6109191869620454,-5.3261955635131457,0.90624090420601089
pmks_positive_0273,-2.5222832751673967,-5.3096247812141248,1.0823029964064066
pmks_positive_0274,-2.433948007738469,-5.2901176819036788,1.2585659379557623
pmks_positive_0275,-2.3459623420681539,-5.2676725566622666,1.4348338210268308
pmks_positive_0276,-2.2583752370260264,-5.2422909247275769,1.6109152298223308
pmks_positive_0277,-2.1712355997944228,-5.21397745599511,1.7866235486992557
pmks_positive_0278,-2.0845922340368244,-5.182739888766422,1.9617772245901017
pmks_positive_0279,-1.9984937894715173,-5.1485889434925101,2.1361999854869298
pmks_positive_0280,-1.9129887129112215,-5.1115382332279289,2.3097210170244962
pmks_positive_0281,-1.8281252008178288,-5.0716041714755429,2.4821750994163998
pmks_positive_0282,-1.7439511534103227,-5.0288058780626415,2.6534027071664159
pmks_positive_0283,-1.6605141303536324,-4.9831650836478341,2.823250074098453
pmks_positive_0284,-1.5778613080465873,-4.934706033414944,2.9915692263267641
pmks_positive_0285,-1.4960394385181157,-4.883455390466092,3.1582179858270472
pmks_positive_0286,-1.4150948099328255,-4.8294421393817535,3.323059947272605
pmks_positive_0287,-1.3350732086995336,-4.7726974903713177,3.4859644307726105
pmks_positive_0288,-1.2560198831697043,-4.713254784394179,3.6468064130951454
pmks_positive_0289,-1.1779795089067344,-4.6511493995889417,3.8054664398806914
pmks_positive_0290,-1.1009961555017673,-4.5864186593073324,3.9618305212558651
pmks_positive_0291,-1.0251132549070974,-4.5191017420101796,4.1157900131458405
pmks_positive_0292,-0.95037357125421862,-4.4492395932454887,4.2672414864610797
pmks_positive_0293,-0.87681917212026728,-4.3768748398935138,4.416086586202181
pmks_positive_0294,-0.8044914012037333,-4.3020517068307367,4.5622318823892902
pmks_positive_0295,-0.73343085236808314,-4.2248159361341484,4.7055887145817694
pmks_positive_0296,-0.6636773450101533,-4.1452147089188998,4.8460730316120726
pmks_positive_0297,-0.59526990070881258,-4.0632965698765284,4.9836052280168719
pmks_positive_0298,-0.52824672110850368,-3.9791113545574488,5.1181099785103097
pmks_positive_0299,-0.46264516699170244,-3.8927101194200056,5.2495160717096807
pmks_positive_0300,-0.39850173849412801,-3.804145074649437,5.3777562441946714
pmks_positive_0301,-0.33585205641665733,-3.713469519732981,5.5027670158577227
pmks_positive_0302,-0.27473084458819463,-3.6207377817624677,5.6244885273862764
pmks_positive_0303,-0.21517191323438742,-3.5260051564226425,5.7428643806078812
pmks_positive_0304,-0.15720814330785446,-3.4293278516120917,5.8578414823266707
pmks_positive_0305,-0.10087147173654577,-3.3307629336340505,5.9693698921849689
pmks_positive_0306,-0.046192877548018811,-3.230368275886137,6.0774026749963523
pmks_positive_0307,0.0067976311714378849,-3.1282025099713451,6.1818957579169247
pmks_positive_0308,0.058071029522436104,-3.024324979147111,6.2828077927491357
pmks_positive_0309,0.10759928728117439,-2.9187956940249027,6.3801000236072118
pmks_positive_0310,0.15535537966787885,-2.8116752904294953,6.4737361601151724
pmks_positive_0311,0.20131329743028789,-2.7030249893246294,6.5636822562565129
pmks_positive_0312,0.24544805627576047,-2.5929065587102116,6.6499065949492326
pmks_positive_0313,0.2877357056841145,-2.4813822773953063,6.7323795783803142
pmks_positive_0314,0.32815333713165934,-2.3685149005508421,6.8110736240995298
pmks_positive_0315,0.36667909175524432,-2.2543676269462987,6.8859630668435079
pmks_positive_0316,0.40329216748364999,-2.1390040677752533,6.9570240660366789
pmks_positive_0317,0.43797282566198065,-2.0224882169757787,7.0242345188956721
pmks_positive_0318,0.470702397193204,-1.9048844229529958,7.0875739790478844
pmks_positive_0319,0.50146328821946251,-1.7862573616127557,7.1470235805624629
pmks_positive_0320,0.53023898536424174,-1.6666720106171193,7.2025659672829727
pmks_positive_0321,0.55701406055505243,-1.5461936247742574,7.2541852273448271
pmks_positive_0322,0.58177417544477261,-1.4248877124773482,7.3018668327573
pmks_positive_0323,0.6045060854484996,-1.3028200131090864,7.3455975839287673
pmks_positive_0324,0.62519764341126294,-1.1800564753304281,7.3853655590150069
pmks_positive_0325,0.64383780292072512,-1.0566632361740962,7.4211600679735028
pmks_positive_0326,0.66041662127759071,-0.9327066008655136,7.452971611211149
pmks_positive_0327,0.67492526213522197,-0.8082530232953018,7.4807918427191824
pmks_positive_0328,0.6873559978187519,-0.68336908706955635,7.5046135375963949
pmks_positive_0329,0.69770221133262389,-0.55812148706552156,7.5244305638703182
pmks_positive_0330,0.70595839806449501,-0.43257701142146093,7.540237858535499
pmks_positive_0331,0.71212016719207627,-0.3068025238915274,7.5520314077383146
pmks_positive_0332,0.71618424279845694,-0.18086494649651239,7.5598082310486783
pmks_positive_0333,0.71814846470026805,-0.054831242403070399,7.5635663697704478
pmks_positive_0334,0.71801178899195406,0.071231601035328565,7.5633048792542912
pmks_positive_0335,0.71577428830824619,0.19725658914303273,7.5590238251889339
pmks_positive_0336,0.71143715180592104,0.32317673675784714,7.5507242838590738
pmks_positive_0337,0.70500268486472739,0.44892508510366325,7.5384083463708178
pmks_positive_0338,0.69647430850634306,0.57443471876732677,7.5220791268579248
pmks_positive_0339,0.68585655852904437,0.69963878284512859,7.5017407746945128
pmks_positive_0340,0.67315508435473204,0.82447050032664393,7.4773984907521172
pmks_positive_0341,0.6583766475837729,0.94886318978360118,7.4490585477507221
pmks_positive_0342,0.64152912025200837,1.0727502834323897,7.4167283147649163
pmks_positive_0343,0.62262148278312501,1.196065345640166,7.3804162859570974
pmks_positive_0344,0.60166382162840248,1.3187420919456114,7.3401321136198971
pmks_positive_0345,0.57866732658465725,1.4407144086669592,7.2958866456192748
pmks_positive_0346,0.55364428777995922,1.5619163731714534,7.2476919673382447
pmks_positive_0347,0.52660809231553241,1.6822822748820114,7.1955614482283901
pmks_positive_0348,0.49757322055079678,1.8017466370990725,7.1395097930823148
pmks_positive_0349,0.46655524201744009,1.9202442397170412,7.0795530981446984
pmks_positive_0350,0.43357081094679484,2.0377101429170832,7.0157089121823342
pmks_positive_0351,0.39863766139366774,2.1540797119199779,6.94799630263448
pmks_positive_0352,0.36177460193817745,2.269288642884578,6.8764359269634516
pmks_positive_0353,0.32300150994578219,2.3832729900396399,6.8010501093216975
pmks_positive_0354,0.28233932536424272,2.4959691941384898,6.7218629226451174
pmks_positive_0355,0.23981004403465947,2.6073141123278414,6.6389002762729215
pmks_positive_0356,0.19543671049226838,2.7172450495236142,6.5521900091815022
pmks_positive_0357,0.14924341023112175,2.8256997913879411,6.4617619889033371
pmks_positive_0358,0.10125526140510571,2.9326166390025712,6.3676482161814132
