matlab_sample_id,matlab_sweep_id,matlab_sweep_index,input_angle_rad,input_direction,jacobian_condition,eligibility,pmks_sample_id,status,reason
matlab_0188,matlab_sweep_00,188,4.8520153205442043,1,1.2875657451471616,eligible,pmks_positive_0188,matched,
matlab_0189,matlab_sweep_00,189,4.8694686130641474,1,1.2866818391068804,eligible,pmks_positive_0189,matched,
matlab_0190,matlab_sweep_00,190,4.8869219055840905,1,1.2856959186423933,eligible,pmks_positive_0190,matched,
matlab_0191,matlab_sweep_00,191,4.9043751981040336,1,1.2846086342169387,eligible,pmks_positive_0191,matched,
matlab_0192,matlab_sweep_00,192,4.9218284906239766,1,1.2834207007561054,eligible,pmks_positive_0192,matched,
matlab_0193,matlab_sweep_00,193,4.9392817831439189,1,1.282132896480656,eligible,pmks_positive_0193,matched,
matlab_0194,matlab_sweep_00,194,4.9567350756638628,1,1.2807460616444855,eligible,pmks_positive_0194,matched,
matlab_0195,matlab_sweep_00,195,4.9741883681838059,1,1.2792610971818936,eligible,pmks_positive_0195,matched,
matlab_0196,matlab_sweep_00,196,4.991641660703749,1,1.2776789632686194,eligible,pmks_positive_0196,matched,
matlab_0197,matlab_sweep_00,197,5.0090949532236921,1,1.2760006778013364,eligible,pmks_positive_0197,matched,
matlab_0198,matlab_sweep_00,198,5.0265482457436352,1,1.2742273148004779,eligible,pmks_positive_0198,matched,
matlab_0199,matlab_sweep_00,199,5.0440015382635783,1,1.2723600027414894,eligible,pmks_positive_0199,matched,
matlab_0200,matlab_sweep_00,200,5.0614548307835214,1,1.2703999228197336,eligible,pmks_positive_0200,matched,
matlab_0201,matlab_sweep_00,201,5.0789081233034636,1,1.2683483071544261,eligible,pmks_positive_0201,matched,
matlab_0202,matlab_sweep_00,202,5.0963614158234076,1,1.2662064369370674,eligible,pmks_positive_0202,matched,
matlab_0203,matlab_sweep_00,203,5.1138147083433507,1,1.2639756405299389,eligible,pmks_positive_0203,matched,
matlab_0204,matlab_sweep_00,204,5.1312680008632938,1,1.2616572915202622,eligible,pmks_positive_0204,matched,
matlab_0205,matlab_sweep_00,205,5.148721293383236,1,1.2592528067356648,eligible,pmks_positive_0205,matched,
matlab_0206,matlab_sweep_00,206,5.16617458590318,1,1.2567636442265888,eligible,pmks_positive_0206,matched,
matlab_0207,matlab_sweep_00,207,5.1836278784231231,1,1.2541913012212635,eligible,pmks_positive_0207,matched,
