sample_id,time_s,theta_rad,omega_rad_s,alpha_rad_s2
motiongen_1767,29.449999999999999,4.157,1.581,0
motiongen_1768,29.466999999999999,4.1829999999999998,1.581,0
motiongen_1769,29.483000000000001,4.21,1.581,0
motiongen_1770,29.5,4.2359999999999998,1.581,0
motiongen_1771,29.516999999999999,4.2619999999999996,1.581,0
motiongen_1772,29.533000000000001,4.2889999999999997,1.581,0
motiongen_1773,29.550000000000001,4.3150000000000004,1.581,0
motiongen_1774,29.567,4.3410000000000002,1.581,0
motiongen_1775,29.582999999999998,4.3680000000000003,1.581,0
motiongen_1776,29.600000000000001,4.3940000000000001,1.581,0
motiongen_1777,29.617000000000001,4.4199999999999999,1.581,0
motiongen_1778,29.632999999999999,4.4470000000000001,1.581,0
motiongen_1779,29.649999999999999,4.4729999999999999,1.581,0
motiongen_1780,29.667000000000002,4.4989999999999997,1.581,0
motiongen_1781,29.683,4.5259999999999998,1.581,0
motiongen_1782,29.699999999999999,4.5519999999999996,1.581,0
motiongen_1783,29.716999999999999,4.5789999999999997,1.581,0
motiongen_1784,29.733000000000001,4.6050000000000004,1.581,0
motiongen_1785,29.75,4.6310000000000002,1.581,0
motiongen_1786,29.766999999999999,4.6580000000000004,1.581,0
motiongen_1787,29.783000000000001,4.6840000000000002,1.581,0
motiongen_1788,29.800000000000001,4.71,1.581,0
motiongen_1789,29.817,4.7370000000000001,1.581,0
motiongen_1790,29.832999999999998,4.7629999999999999,1.581,0
motiongen_1791,29.850000000000001,4.7889999999999997,1.581,0
motiongen_1792,29.867000000000001,4.8159999999999998,1.581,0
motiongen_1793,29.882999999999999,4.8419999999999996,1.581,0
motiongen_1794,29.899999999999999,4.8680000000000003,1.581,0
motiongen_1795,29.917000000000002,4.8949999999999996,1.581,0
motiongen_1796,29.933,4.9210000000000003,1.581,0
motiongen_1797,29.949999999999999,4.9470000000000001,1.581,0
motiongen_1798,29.966999999999999,4.9740000000000002,1.581,0
motiongen_1799,29.983000000000001,5,1.581,0
motiongen_1800,30,5.0270000000000001,1.581,0
motiongen_1801,30.016999999999999,5.0529999999999999,1.581,0
motiongen_1802,30.033000000000001,5.0789999999999997,1.581,0
motiongen_1803,30.050000000000001,5.1059999999999999,1.581,0
motiongen_1804,30.067,5.1319999999999997,1.581,0
motiongen_1805,30.082999999999998,5.1580000000000004,1.581,0
motiongen_1806,30.100000000000001,5.1849999999999996,1.581,0
motiongen_1807,30.117000000000001,5.2110000000000003,1.581,0
motiongen_1808,30.132999999999999,5.2370000000000001,1.581,0
motiongen_1809,30.149999999999999,5.2640000000000002,1.581,0
motiongen_1810,30.167000000000002,5.29,1.581,0
motiongen_1811,30.183,5.3159999999999998,1.581,0
motiongen_1812,30.199999999999999,5.343,1.581,0
motiongen_1813,30.216999999999999,5.3689999999999998,1.581,0
motiongen_1814,30.233000000000001,5.3959999999999999,1.581,0
motiongen_1815,30.25,5.4219999999999997,1.581,0
motiongen_1816,30.266999999999999,5.4480000000000004,1.581,0
motiongen_1817,30.283000000000001,5.4749999999999996,1.581,0
motiongen_1818,30.300000000000001,5.5010000000000003,1.581,0
motiongen_1819,30.317,5.5270000000000001,1.581,0
motiongen_1820,30.332999999999998,5.5540000000000003,1.581,0
motiongen_1821,30.350000000000001,5.5800000000000001,1.581,0
motiongen_1822,30.367000000000001,5.6059999999999999,1.581,0
motiongen_1823,30.382999999999999,5.633,1.581,0
motiongen_1824,30.399999999999999,5.6589999999999998,1.581,0
motiongen_1825,30.417000000000002,5.6849999999999996,1.581,0
motiongen_1826,30.433,5.7119999999999997,1.581,0
motiongen_1827,30.449999999999999,5.7380000000000004,1.581,0
motiongen_1828,30.466999999999999,5.7640000000000002,1.581,0
motiongen_1829,30.483000000000001,5.7910000000000004,1.581,0
motiongen_1830,30.5,5.8170000000000002,1.581,0
motiongen_1831,30.516999999999999,5.8440000000000003,1.581,0
motiongen_1832,30.533000000000001,5.8700000000000001,1.581,0
motiongen_1833,30.550000000000001,5.8959999999999999,1.581,0
motiongen_1834,30.567,5.923,1.581,0
motiongen_1835,30.582999999999998,5.9489999999999998,1.581,0
motiongen_1836,30.600000000000001,5.9749999999999996,1.581,0
motiongen_1837,30.617000000000001,6.0019999999999998,1.581,0
motiongen_1838,30.632999999999999,6.0279999999999996,1.581,0
motiongen_1839,30.649999999999999,6.0540000000000003,1.581,0
motiongen_1840,30.667000000000002,6.0810000000000004,1.581,0
motiongen_1841,30.683,6.1070000000000002,1.581,0
motiongen_1842,30.699999999999999,6.133,1.581,0
motiongen_1843,30.716999999999999,6.1600000000000001,1.581,0
motiongen_1844,30.733000000000001,6.1859999999999999,1.581,0
motiongen_1845,30.75,6.2119999999999997,1.581,0
motiongen_1846,30.766999999999999,6.2389999999999999,1.581,0
motiongen_1847,30.783000000000001,6.2649999999999997,1.581,0
motiongen_1848,30.800000000000001,0.0080000000000000002,1.581,0
motiongen_1849,30.817,0.035000000000000003,1.581,0
motiongen_1850,30.832999999999998,0.060999999999999999,1.581,0
motiongen_1851,30.850000000000001,0.086999999999999994,1.581,0
motiongen_1852,30.867000000000001,0.114,1.581,0
motiongen_1853,30.882999999999999,0.14000000000000001,1.581,0
motiongen_1854,30.899999999999999,0.16700000000000001,1.581,0
motiongen_1855,30.917000000000002,0.193,1.581,0
motiongen_1856,30.933,0.219,1.581,0
motiongen_1857,30.949999999999999,0.246,1.581,0
motiongen_1858,30.966999999999999,0.27200000000000002,1.581,0
motiongen_1859,30.983000000000001,0.29799999999999999,1.581,0
motiongen_1860,31,0.32500000000000001,1.581,0
motiongen_1861,31.016999999999999,0.35099999999999998,1.581,0
motiongen_1862,31.033000000000001,0.377,1.581,0
motiongen_1863,31.050000000000001,0.40400000000000003,1.581,0
motiongen_1864,31.067,0.42999999999999999,1.581,0
motiongen_1865,31.082999999999998,0.45600000000000002,1.581,0
motiongen_1866,31.100000000000001,0.48299999999999998,1.581,0
motiongen_1867,31.117000000000001,0.50900000000000001,1.581,0
motiongen_1868,31.132999999999999,0.53500000000000003,1.581,0
motiongen_1869,31.149999999999999,0.56200000000000006,1.581,0
motiongen_1870,31.167000000000002,0.58799999999999997,1.581,0
motiongen_1871,31.183,0.61499999999999999,1.581,0
motiongen_1872,31.199999999999999,0.64100000000000001,1.581,0
motiongen_1873,31.216999999999999,0.66700000000000004,1.581,0
motiongen_1874,31.233000000000001,0.69399999999999995,1.581,0
motiongen_1875,31.25,0.71999999999999997,1.581,0
motiongen_1876,31.266999999999999,0.746,1.581,0
motiongen_1877,31.283000000000001,0.77300000000000002,1.581,0
motiongen_1878,31.300000000000001,0.79900000000000004,1.581,0
motiongen_1879,31.317,0.82499999999999996,1.581,0
motiongen_1880,31.332999999999998,0.85199999999999998,1.581,0
motiongen_1881,31.350000000000001,0.878,1.581,0
motiongen_1882,31.367000000000001,0.90400000000000003,1.581,0
motiongen_1883,31.382999999999999,0.93100000000000005,1.581,0
motiongen_1884,31.399999999999999,0.95699999999999996,1.581,0
motiongen_1885,31.417000000000002,0.98299999999999998,1.581,0
motiongen_1886,31.433,1.01,1.581,0
motiongen_1887,31.449999999999999,1.036,1.581,0
motiongen_1888,31.466999999999999,1.0629999999999999,1.581,0
motiongen_1889,31.483000000000001,1.089,1.581,0
motiongen_1890,31.5,1.115,1.581,0
motiongen_1891,31.516999999999999,1.1419999999999999,1.581,0
motiongen_1892,31.533000000000001,1.1679999999999999,1.581,0
motiongen_1893,31.550000000000001,1.194,1.581,0
motiongen_1894,31.567,1.2210000000000001,1.581,0
motiongen_1895,31.582999999999998,1.2470000000000001,1.581,0
motiongen_1896,31.600000000000001,1.2729999999999999,1.581,0
motiongen_1897,31.617000000000001,1.3,1.581,0
motiongen_1898,31.632999999999999,1.3260000000000001,1.581,0
motiongen_1899,31.649999999999999,1.3520000000000001,1.581,0
motiongen_1900,31.667000000000002,1.379,1.581,0
motiongen_1901,31.683,1.405,1.581,0
motiongen_1902,31.699999999999999,1.4319999999999999,1.581,0
motiongen_1903,31.716999999999999,1.458,1.581,0
motiongen_1904,31.733000000000001,1.484,1.581,0
motiongen_1905,31.75,1.5109999999999999,1.581,0
motiongen_1906,31.766999999999999,1.5369999999999999,1.581,0
motiongen_1907,31.783000000000001,1.5629999999999999,1.581,0
motiongen_1908,31.800000000000001,1.5900000000000001,1.581,0
motiongen_1909,31.817,1.6160000000000001,1.581,0
motiongen_1910,31.832999999999998,1.6419999999999999,1.581,0
motiongen_1911,31.850000000000001,1.669,1.581,0
motiongen_1912,31.867000000000001,1.6950000000000001,1.581,0
motiongen_1913,31.882999999999999,1.7210000000000001,1.581,0
motiongen_1914,31.899999999999999,1.748,1.581,0
motiongen_1915,31.917000000000002,1.774,1.581,0
motiongen_1916,31.933,1.8,1.581,0
motiongen_1917,31.949999999999999,1.827,1.581,0
motiongen_1918,31.966999999999999,1.853,1.581,0
motiongen_1919,31.983000000000001,1.8799999999999999,1.581,0
motiongen_1920,32,1.9059999999999999,1.581,0
motiongen_1921,32.017000000000003,1.9319999999999999,1.581,0
motiongen_1922,32.033000000000001,1.9590000000000001,1.581,0
motiongen_1923,32.049999999999997,1.9850000000000001,1.581,0
motiongen_1924,32.067,2.0110000000000001,1.581,0
motiongen_1925,32.082999999999998,2.0379999999999998,1.581,0
motiongen_1926,32.100000000000001,2.0640000000000001,1.581,0
motiongen_1927,32.116999999999997,2.0899999999999999,1.581,0
motiongen_1928,32.133000000000003,2.117,1.581,0
motiongen_1929,32.149999999999999,2.1429999999999998,1.581,0
motiongen_1930,32.167000000000002,2.169,1.581,0
motiongen_1931,32.183,2.1960000000000002,1.581,0
motiongen_1932,32.200000000000003,2.222,1.581,0
motiongen_1933,32.216999999999999,2.2490000000000001,1.581,0
motiongen_1934,32.232999999999997,2.2749999999999999,1.581,0
motiongen_1935,32.25,2.3010000000000002,1.581,0
motiongen_1936,32.267000000000003,2.3279999999999998,1.581,0
motiongen_1937,32.283000000000001,2.3540000000000001,1.581,0
motiongen_1938,32.299999999999997,2.3799999999999999,1.581,0
motiongen_1939,32.317,2.407,1.581,0
motiongen_1940,32.332999999999998,2.4329999999999998,1.581,0
motiongen_1941,32.350000000000001,2.4590000000000001,1.581,0
motiongen_1942,32.366999999999997,2.4860000000000002,1.581,0
motiongen_1943,32.383000000000003,2.512,1.581,0
motiongen_1944,32.399999999999999,2.5379999999999998,1.581,0
motiongen_1945,32.417000000000002,2.5649999999999999,1.581,0
motiongen_1946,32.433,2.5910000000000002,1.581,0
motiongen_1947,32.450000000000003,2.617,1.581,0
motiongen_1948,32.466999999999999,2.6440000000000001,1.581,0
motiongen_1949,32.482999999999997,2.6699999999999999,1.581,0
motiongen_1950,32.5,2.6970000000000001,1.581,0
motiongen_1951,32.517000000000003,2.7229999999999999,1.581,0
motiongen_1952,32.533000000000001,2.7490000000000001,1.581,0
motiongen_1953,32.549999999999997,2.7759999999999998,1.581,0
motiongen_1954,32.567,2.802,1.581,0
motiongen_1955,32.582999999999998,2.8279999999999998,1.581,0
motiongen_1956,32.600000000000001,2.855,1.581,0
motiongen_1957,32.616999999999997,2.8809999999999998,1.581,0
motiongen_1958,32.633000000000003,2.907,1.581,0
motiongen_1959,32.649999999999999,2.9340000000000002,1.581,0
motiongen_1960,32.667000000000002,2.96,1.581,0
motiongen_1961,32.683,2.9860000000000002,1.581,0
motiongen_1962,32.700000000000003,3.0129999999999999,1.581,0
motiongen_1963,32.716999999999999,3.0390000000000001,1.581,0
motiongen_1964,32.732999999999997,3.0649999999999999,1.581,0
motiongen_1965,32.75,3.0920000000000001,1.581,0
motiongen_1966,32.767000000000003,3.1179999999999999,1.581,0
motiongen_1967,32.783000000000001,3.145,1.581,0
motiongen_1968,32.799999999999997,3.1709999999999998,1.581,0
motiongen_1969,32.817,3.1970000000000001,1.581,0
motiongen_1970,32.832999999999998,3.2240000000000002,1.581,0
motiongen_1971,32.850000000000001,3.25,1.581,0
motiongen_1972,32.866999999999997,3.2759999999999998,1.581,0
motiongen_1973,32.883000000000003,3.3029999999999999,1.581,0
motiongen_1974,32.899999999999999,3.3290000000000002,1.581,0
motiongen_1975,32.917000000000002,3.355,1.581,0
motiongen_1976,32.933,3.3820000000000001,1.581,0
motiongen_1977,32.950000000000003,3.4079999999999999,1.581,0
motiongen_1978,32.966999999999999,3.4340000000000002,1.581,0
motiongen_1979,32.982999999999997,3.4609999999999999,1.581,0
motiongen_1980,33,3.4870000000000001,1.581,0
motiongen_1981,33.017000000000003,3.5139999999999998,1.581,0
motiongen_1982,33.033000000000001,3.54,1.581,0
motiongen_1983,33.049999999999997,3.5659999999999998,1.581,0
motiongen_1984,33.067,3.593,1.581,0
motiongen_1985,33.082999999999998,3.6190000000000002,1.581,0
motiongen_1986,33.100000000000001,3.645,1.581,0
motiongen_1987,33.116999999999997,3.6720000000000002,1.581,0
motiongen_1988,33.133000000000003,3.698,1.581,0
motiongen_1989,33.149999999999999,3.7240000000000002,1.581,0
motiongen_1990,33.167000000000002,3.7509999999999999,1.581,0
motiongen_1991,33.183,3.7770000000000001,1.581,0
motiongen_1992,33.200000000000003,3.8029999999999999,1.581,0
motiongen_1993,33.216999999999999,3.8300000000000001,1.581,0
motiongen_1994,33.232999999999997,3.8559999999999999,1.581,0
motiongen_1995,33.25,3.8820000000000001,1.581,0
motiongen_1996,33.267000000000003,3.9089999999999998,1.581,0
motiongen_1997,33.283000000000001,3.9350000000000001,1.581,0
motiongen_1998,33.299999999999997,3.9620000000000002,1.581,0
motiongen_1999,33.317,3.988,1.581,0
motiongen_2000,33.332999999999998,4.0140000000000002,1.581,0
motiongen_2001,33.350000000000001,4.0410000000000004,1.581,0
motiongen_2002,33.366999999999997,4.0670000000000002,1.581,0
motiongen_2003,33.383000000000003,4.093,1.581,0
motiongen_2004,33.399999999999999,4.1200000000000001,1.581,0
motiongen_2005,33.417000000000002,4.1459999999999999,1.581,0
motiongen_2006,33.433,4.1719999999999997,1.581,0
motiongen_2007,33.450000000000003,4.1989999999999998,1.581,0
motiongen_2008,33.466999999999999,4.2249999999999996,1.581,0
motiongen_2009,33.482999999999997,4.2510000000000003,1.581,0
motiongen_2010,33.5,4.2779999999999996,1.581,0
motiongen_2011,33.517000000000003,4.3040000000000003,1.581,0
motiongen_2012,33.533000000000001,4.3310000000000004,1.581,0
motiongen_2013,33.549999999999997,4.3570000000000002,1.581,0
motiongen_2014,33.567,4.383,1.581,0
motiongen_2015,33.582999999999998,4.4100000000000001,1.581,0
motiongen_2016,33.600000000000001,4.4359999999999999,1.581,0
motiongen_2017,33.616999999999997,4.4619999999999997,1.581,0
motiongen_2018,33.633000000000003,4.4889999999999999,1.581,0
motiongen_2019,33.649999999999999,4.5149999999999997,1.581,0
motiongen_2020,33.667000000000002,4.5410000000000004,1.581,0
motiongen_2021,33.683,4.5679999999999996,1.581,0
motiongen_2022,33.700000000000003,4.5940000000000003,1.581,0
motiongen_2023,33.716999999999999,4.6200000000000001,1.581,0
motiongen_2024,33.732999999999997,4.6470000000000002,1.581,0
motiongen_2025,33.75,4.673,1.581,0
motiongen_2026,33.767000000000003,4.6989999999999998,1.581,0
motiongen_2027,33.783000000000001,4.726,1.581,0
motiongen_2028,33.799999999999997,4.7519999999999998,1.581,0
motiongen_2029,33.817,4.7789999999999999,1.581,0
motiongen_2030,33.832999999999998,4.8049999999999997,1.581,0
motiongen_2031,33.850000000000001,4.8310000000000004,1.581,0
motiongen_2032,33.866999999999997,4.8579999999999997,1.581,0
motiongen_2033,33.883000000000003,4.8840000000000003,1.581,0
motiongen_2034,33.899999999999999,4.9100000000000001,1.581,0
motiongen_2035,33.917000000000002,4.9370000000000003,1.581,0
motiongen_2036,33.933,4.9630000000000001,1.581,0
motiongen_2037,33.950000000000003,4.9889999999999999,1.581,0
motiongen_2038,33.966999999999999,5.016,1.581,0
motiongen_2039,33.982999999999997,5.0419999999999998,1.581,0
motiongen_2040,34,5.0679999999999996,1.581,0
motiongen_2041,34.017000000000003,5.0949999999999998,1.581,0
motiongen_2042,34.033000000000001,5.1210000000000004,1.581,0
motiongen_2043,34.049999999999997,5.1470000000000002,1.581,0
motiongen_2044,34.067,5.1740000000000004,1.581,0
motiongen_2045,34.082999999999998,5.2000000000000002,1.581,0
motiongen_2046,34.100000000000001,5.2270000000000003,1.581,0
motiongen_2047,34.116999999999997,5.2530000000000001,1.581,0
motiongen_2048,34.133000000000003,5.2789999999999999,1.581,0
motiongen_2049,34.149999999999999,5.306,1.581,0
motiongen_2050,34.167000000000002,5.3319999999999999,1.581,0
motiongen_2051,34.183,5.3579999999999997,1.581,0
motiongen_2052,34.200000000000003,5.3849999999999998,1.581,0
motiongen_2053,34.216999999999999,5.4109999999999996,1.581,0
motiongen_2054,34.232999999999997,5.4370000000000003,1.581,0
motiongen_2055,34.25,5.4640000000000004,1.581,0
motiongen_2056,34.267000000000003,5.4900000000000002,1.581,0
motiongen_2057,34.283000000000001,5.516,1.581,0
motiongen_2058,34.299999999999997,5.5430000000000001,1.581,0
motiongen_2059,34.317,5.569,1.581,0
motiongen_2060,34.332999999999998,5.5960000000000001,1.581,0
motiongen_2061,34.350000000000001,5.6219999999999999,1.581,0
motiongen_2062,34.366999999999997,5.6479999999999997,1.581,0
motiongen_2063,34.383000000000003,5.6749999999999998,1.581,0
motiongen_2064,34.399999999999999,5.7009999999999996,1.581,0
motiongen_2065,34.417000000000002,5.7270000000000003,1.581,0
motiongen_2066,34.433,5.7539999999999996,1.581,0
motiongen_2067,34.450000000000003,5.7800000000000002,1.581,0
motiongen_2068,34.466999999999999,5.806,1.581,0
motiongen_2069,34.482999999999997,5.8330000000000002,1.581,0
motiongen_2070,34.5,5.859,1.581,0
motiongen_2071,34.517000000000003,5.8849999999999998,1.581,0
motiongen_2072,34.533000000000001,5.9119999999999999,1.581,0
motiongen_2073,34.549999999999997,5.9379999999999997,1.581,0
motiongen_2074,34.567,5.9640000000000004,1.581,0
motiongen_2075,34.582999999999998,5.9909999999999997,1.581,0
motiongen_2076,34.600000000000001,6.0170000000000003,1.581,0
motiongen_2077,34.616999999999997,6.0439999999999996,1.581,0
motiongen_2078,34.633000000000003,6.0700000000000003,1.581,0
motiongen_2079,34.649999999999999,6.0960000000000001,1.581,0
motiongen_2080,34.667000000000002,6.1230000000000002,1.581,0
motiongen_2081,34.683,6.149,1.581,0
motiongen_2082,34.700000000000003,6.1749999999999998,1.581,0
motiongen_2083,34.716999999999999,6.202,1.581,0
motiongen_2084,34.732999999999997,6.2279999999999998,1.581,0
motiongen_2085,34.75,6.2539999999999996,1.581,0
motiongen_2086,34.767000000000003,6.2809999999999997,1.581,0
motiongen_2087,34.783000000000001,0.024,1.581,0
motiongen_2088,34.799999999999997,0.050000000000000003,1.581,0
motiongen_2089,34.817,0.076999999999999999,1.581,0
motiongen_2090,34.832999999999998,0.10299999999999999,1.581,0
motiongen_2091,34.850000000000001,0.129,1.581,0
motiongen_2092,34.866999999999997,0.156,1.581,0
motiongen_2093,34.883000000000003,0.182,1.581,0
motiongen_2094,34.899999999999999,0.20799999999999999,1.581,0
motiongen_2095,34.917000000000002,0.23499999999999999,1.581,0
motiongen_2096,34.933,0.26100000000000001,1.581,0
motiongen_2097,34.950000000000003,0.28699999999999998,1.581,0
motiongen_2098,34.966999999999999,0.314,1.581,0
motiongen_2099,34.982999999999997,0.34000000000000002,1.581,0
motiongen_2100,35,0.36699999999999999,1.581,0
motiongen_2101,35.017000000000003,0.39300000000000002,1.581,0
motiongen_2102,35.033000000000001,0.41899999999999998,1.581,0
motiongen_2103,35.049999999999997,0.44600000000000001,1.581,0
motiongen_2104,35.067,0.47199999999999998,1.581,0
motiongen_2105,35.082999999999998,0.498,1.581,0
motiongen_2106,35.100000000000001,0.52500000000000002,1.581,0
motiongen_2107,35.116999999999997,0.55100000000000005,1.581,0
motiongen_2108,35.133000000000003,0.57699999999999996,1.581,0
motiongen_2109,35.149999999999999,0.60399999999999998,1.581,0
motiongen_2110,35.167000000000002,0.63,1.581,0
motiongen_2111,35.183,0.65600000000000003,1.581,0
motiongen_2112,35.200000000000003,0.68300000000000005,1.581,0
motiongen_2113,35.216999999999999,0.70899999999999996,1.581,0
motiongen_2114,35.232999999999997,0.73499999999999999,1.581,0
motiongen_2115,35.25,0.76200000000000001,1.581,0
motiongen_2116,35.267000000000003,0.78800000000000003,1.581,0
motiongen_2117,35.283000000000001,0.81499999999999995,1.581,0
motiongen_2118,35.299999999999997,0.84099999999999997,1.581,0
motiongen_2119,35.317,0.86699999999999999,1.581,0
motiongen_2120,35.332999999999998,0.89400000000000002,1.581,0
motiongen_2121,35.350000000000001,0.92000000000000004,1.581,0
motiongen_2122,35.366999999999997,0.94599999999999995,1.581,0
motiongen_2123,35.383000000000003,0.97299999999999998,1.581,0
motiongen_2124,35.399999999999999,0.999,1.581,0
motiongen_2125,35.417000000000002,1.0249999999999999,1.581,0
motiongen_2126,35.433,1.052,1.581,0
motiongen_2127,35.450000000000003,1.0780000000000001,1.581,0
motiongen_2128,35.466999999999999,1.1040000000000001,1.581,0
motiongen_2129,35.482999999999997,1.131,1.581,0
motiongen_2130,35.5,1.157,1.581,0
motiongen_2131,35.517000000000003,1.1839999999999999,1.581,0
motiongen_2132,35.533000000000001,1.21,1.581,0
motiongen_2133,35.549999999999997,1.236,1.581,0
motiongen_2134,35.567,1.2629999999999999,1.581,0
motiongen_2135,35.582999999999998,1.2889999999999999,1.581,0
motiongen_2136,35.600000000000001,1.3149999999999999,1.581,0
motiongen_2137,35.616999999999997,1.3420000000000001,1.581,0
motiongen_2138,35.633000000000003,1.3680000000000001,1.581,0
motiongen_2139,35.649999999999999,1.3939999999999999,1.581,0
motiongen_2140,35.667000000000002,1.421,1.581,0
motiongen_2141,35.683,1.4470000000000001,1.581,0
motiongen_2142,35.700000000000003,1.4730000000000001,1.581,0
motiongen_2143,35.716999999999999,1.5,1.581,0
motiongen_2144,35.732999999999997,1.526,1.581,0
motiongen_2145,35.75,1.552,1.581,0
motiongen_2146,35.767000000000003,1.579,1.581,0
motiongen_2147,35.783000000000001,1.605,1.581,0
motiongen_2148,35.799999999999997,1.6319999999999999,1.581,0
motiongen_2149,35.817,1.6579999999999999,1.581,0
motiongen_2150,35.832999999999998,1.6839999999999999,1.581,0
motiongen_2151,35.850000000000001,1.7110000000000001,1.581,0
motiongen_2152,35.866999999999997,1.7370000000000001,1.581,0
motiongen_2153,35.883000000000003,1.7629999999999999,1.581,0
motiongen_2154,35.899999999999999,1.79,1.581,0
motiongen_2155,35.917000000000002,1.8160000000000001,1.581,0
motiongen_2156,35.933,1.8420000000000001,1.581,0
motiongen_2157,35.950000000000003,1.869,1.581,0
motiongen_2158,35.966999999999999,1.895,1.581,0
motiongen_2159,35.982999999999997,1.921,1.581,0
motiongen_2160,36,1.948,1.581,0
motiongen_2161,36.017000000000003,1.974,1.581,0
motiongen_2162,36.033000000000001,2,1.581,0
motiongen_2163,36.049999999999997,2.0270000000000001,1.581,0
motiongen_2164,36.067,2.0529999999999999,1.581,0
motiongen_2165,36.082999999999998,2.0800000000000001,1.581,0
motiongen_2166,36.100000000000001,2.1059999999999999,1.581,0
motiongen_2167,36.116999999999997,2.1320000000000001,1.581,0
motiongen_2168,36.133000000000003,2.1589999999999998,1.581,0
motiongen_2169,36.149999999999999,2.1850000000000001,1.581,0
motiongen_2170,36.167000000000002,2.2109999999999999,1.581,0
motiongen_2171,36.183,2.238,1.581,0
motiongen_2172,36.200000000000003,2.2639999999999998,1.581,0
motiongen_2173,36.216999999999999,2.29,1.581,0
motiongen_2174,36.232999999999997,2.3170000000000002,1.581,0
motiongen_2175,36.25,2.343,1.581,0
motiongen_2176,36.267000000000003,2.3690000000000002,1.581,0
motiongen_2177,36.283000000000001,2.3959999999999999,1.581,0
motiongen_2178,36.299999999999997,2.4220000000000002,1.581,0
motiongen_2179,36.317,2.4489999999999998,1.581,0
motiongen_2180,36.332999999999998,2.4750000000000001,1.581,0
motiongen_2181,36.350000000000001,2.5009999999999999,1.581,0
motiongen_2182,36.366999999999997,2.528,1.581,0
motiongen_2183,36.383000000000003,2.5539999999999998,1.581,0
motiongen_2184,36.399999999999999,2.5800000000000001,1.581,0
motiongen_2185,36.417000000000002,2.6070000000000002,1.581,0
motiongen_2186,36.433,2.633,1.581,0
motiongen_2187,36.450000000000003,2.6589999999999998,1.581,0
motiongen_2188,36.466999999999999,2.6859999999999999,1.581,0
motiongen_2189,36.482999999999997,2.7120000000000002,1.581,0
motiongen_2190,36.5,2.738,1.581,0
motiongen_2191,36.517000000000003,2.7650000000000001,1.581,0
motiongen_2192,36.533000000000001,2.7909999999999999,1.581,0
motiongen_2193,36.549999999999997,2.8170000000000002,1.581,0
motiongen_2194,36.567,2.8439999999999999,1.581,0
motiongen_2195,36.582999999999998,2.8700000000000001,1.581,0
motiongen_2196,36.600000000000001,2.8969999999999998,1.581,0
motiongen_2197,36.616999999999997,2.923,1.581,0
motiongen_2198,36.633000000000003,2.9489999999999998,1.581,0
motiongen_2199,36.649999999999999,2.976,1.581,0
motiongen_2200,36.667000000000002,3.0019999999999998,1.581,0
motiongen_2201,36.683,3.028,1.581,0
motiongen_2202,36.700000000000003,3.0550000000000002,1.581,0
motiongen_2203,36.716999999999999,3.081,1.581,0
motiongen_2204,36.732999999999997,3.1070000000000002,1.581,0
motiongen_2205,36.75,3.1339999999999999,1.581,0
motiongen_2206,36.767000000000003,3.1600000000000001,1.581,0
motiongen_2207,36.783000000000001,3.1859999999999999,1.581,0
motiongen_2208,36.799999999999997,3.2130000000000001,1.581,0
motiongen_2209,36.817,3.2389999999999999,1.581,0
motiongen_2210,36.832999999999998,3.266,1.581,0
motiongen_2211,36.850000000000001,3.2919999999999998,1.581,0
motiongen_2212,36.866999999999997,3.3180000000000001,1.581,0
motiongen_2213,36.883000000000003,3.3450000000000002,1.581,0
motiongen_2214,36.899999999999999,3.371,1.581,0
motiongen_2215,36.917000000000002,3.3969999999999998,1.581,0
motiongen_2216,36.933,3.4239999999999999,1.581,0
motiongen_2217,36.950000000000003,3.4500000000000002,1.581,0
motiongen_2218,36.966999999999999,3.476,1.581,0
motiongen_2219,36.982999999999997,3.5030000000000001,1.581,0
motiongen_2220,37,3.5289999999999999,1.581,0
motiongen_2221,37.017000000000003,3.5550000000000002,1.581,0
motiongen_2222,37.033000000000001,3.5819999999999999,1.581,0
motiongen_2223,37.049999999999997,3.6080000000000001,1.581,0
motiongen_2224,37.067,3.6339999999999999,1.581,0
motiongen_2225,37.082999999999998,3.661,1.581,0
motiongen_2226,37.100000000000001,3.6869999999999998,1.581,0
motiongen_2227,37.116999999999997,3.714,1.581,0
motiongen_2228,37.133000000000003,3.7400000000000002,1.581,0
motiongen_2229,37.149999999999999,3.766,1.581,0
motiongen_2230,37.167000000000002,3.7930000000000001,1.581,0
motiongen_2231,37.183,3.819,1.581,0
motiongen_2232,37.200000000000003,3.8450000000000002,1.581,0
motiongen_2233,37.216999999999999,3.8719999999999999,1.581,0
motiongen_2234,37.232999999999997,3.8980000000000001,1.581,0
motiongen_2235,37.25,3.9239999999999999,1.581,0
motiongen_2236,37.267000000000003,3.9510000000000001,1.581,0
motiongen_2237,37.283000000000001,3.9769999999999999,1.581,0
motiongen_2238,37.299999999999997,4.0030000000000001,1.581,0
motiongen_2239,37.317,4.0300000000000002,1.581,0
motiongen_2240,37.332999999999998,4.056,1.581,0
motiongen_2241,37.350000000000001,4.0819999999999999,1.581,0
motiongen_2242,37.366999999999997,4.109,1.581,0
motiongen_2243,37.383000000000003,4.1349999999999998,1.581,0
motiongen_2244,37.399999999999999,4.1619999999999999,1.581,0
motiongen_2245,37.417000000000002,4.1879999999999997,1.581,0
motiongen_2246,37.433,4.2140000000000004,1.581,0
